CVE_MUNICIPIO,ANIO,PRESUPUESTO,DECIL_ANUAL_PRESUP,DEFORESTACION_HA,DECIL_ANT,DELTA_DECIL,CLASE_5,PRESUPUESTO_L1,DEFORESTACION_L1,DECIL_L1,PRESUPUESTO_L2,DEFORESTACION_L2,DECIL_L2,CLASE_5_pred,CLASE_5_pred_num,DEFORESTACION_PRED
10001.0,2021,44994000.0,8,0.0,9.0,-1.0,bajada_leve,45579584.0,0.0,9.0,42988630.6,0.0,9.0,sin_cambio,0,0.0
10001.0,2022,7372220.0,6,0.0,8.0,-2.0,bajada_fuerte,44994000.0,0.0,8.0,45579584.0,0.0,9.0,bajada_fuerte,-2,
10001.0,2023,6420900.0,8,0.0,6.0,2.0,subida_fuerte,7372220.0,0.0,6.0,44994000.0,0.0,8.0,subida_fuerte,2,
10001.0,2024,0.0,0,0.0,8.0,-8.0,bajada_fuerte,6420900.0,0.0,8.0,7372220.0,0.0,6.0,bajada_fuerte,-2,0.0
10001.0,2025,5497900.0,8,0.0,0.0,8.0,subida_fuerte,0.0,0.0,0.0,6420900.0,0.0,8.0,subida_fuerte,2,
10002.0,2021,17543400.0,6,0.0,7.0,-1.0,bajada_leve,16975696.0,0.0,7.0,13523800.0,0.0,7.0,bajada_leve,-1,
10002.0,2022,15016320.0,7,0.0,6.0,1.0,subida_leve,17543400.0,0.0,6.0,16975696.0,0.0,7.0,bajada_fuerte,-2,
10002.0,2023,5091700.0,7,0.0,7.0,0.0,sin_cambio,15016320.0,0.0,7.0,17543400.0,0.0,6.0,sin_cambio,0,
10002.0,2024,5636500.0,6,0.0,7.0,-1.0,bajada_leve,5091700.0,0.0,7.0,15016320.0,0.0,7.0,bajada_leve,-1,0.0
10002.0,2025,828500.0,4,0.0,6.0,-2.0,bajada_fuerte,5636500.0,0.0,6.0,5091700.0,0.0,7.0,bajada_fuerte,-2,
10003.0,2021,40419456.0,8,0.0,8.0,0.0,sin_cambio,36629940.0,0.0,8.0,31903688.5,0.0,9.0,sin_cambio,0,
10003.0,2022,34507840.0,9,0.0,8.0,1.0,subida_leve,40419456.0,0.0,8.0,36629940.0,0.0,8.0,subida_leve,1,
10003.0,2023,10677850.0,9,0.0,9.0,0.0,sin_cambio,34507840.0,0.0,9.0,40419456.0,0.0,8.0,sin_cambio,0,
10003.0,2024,14066250.0,8,0.0,9.0,-1.0,bajada_leve,10677850.0,0.0,9.0,34507840.0,0.0,9.0,bajada_leve,-1,
10003.0,2025,640700.0,3,0.0,8.0,-5.0,bajada_fuerte,14066250.0,0.0,8.0,10677850.0,0.0,9.0,bajada_fuerte,-2,0.0
10004.0,2021,39717642.0,8,0.0,9.0,-1.0,bajada_leve,40814230.0,0.0,9.0,37300731.2,0.0,9.0,bajada_leve,-1,
10004.0,2022,6210680.0,6,0.0,8.0,-2.0,bajada_fuerte,39717642.0,0.0,8.0,40814230.0,0.0,9.0,sin_cambio,0,
10004.0,2023,5608800.0,8,0.0,6.0,2.0,subida_fuerte,6210680.0,0.0,6.0,39717642.0,0.0,8.0,bajada_leve,-1,0.0
10004.0,2024,0.0,0,0.0,8.0,-8.0,bajada_fuerte,5608800.0,0.0,8.0,6210680.0,0.0,6.0,bajada_fuerte,-2,
10004.0,2025,4715000.0,8,0.0,0.0,8.0,subida_fuerte,0.0,0.0,0.0,5608800.0,0.0,8.0,subida_fuerte,2,0.0
10005.0,2021,431980036.0,10,0.0,10.0,0.0,sin_cambio,388985853.02,0.0,10.0,287463883.7,0.0,10.0,sin_cambio,0,
10005.0,2022,189092974.0,10,0.0,10.0,0.0,sin_cambio,431980036.0,0.0,10.0,388985853.02,0.0,10.0,sin_cambio,0,
10005.0,2023,113244800.0,10,0.0,10.0,0.0,sin_cambio,189092974.0,0.0,10.0,431980036.0,0.0,10.0,sin_cambio,0,
10005.0,2024,62251750.0,10,0.0,10.0,0.0,sin_cambio,113244800.0,0.0,10.0,189092974.0,0.0,10.0,sin_cambio,0,
10005.0,2025,62754000.0,10,0.0,10.0,0.0,sin_cambio,62251750.0,0.0,10.0,113244800.0,0.0,10.0,sin_cambio,0,
10006.0,2021,46845326.0,8,0.0,9.0,-1.0,bajada_leve,42072430.0,0.0,9.0,31874048.6,0.0,9.0,bajada_leve,-1,
10006.0,2022,36958240.0,9,0.0,8.0,1.0,subida_leve,46845326.0,0.0,8.0,42072430.0,0.0,9.0,subida_leve,1,
10006.0,2023,12009150.0,9,0.0,9.0,0.0,sin_cambio,36958240.0,0.0,9.0,46845326.0,0.0,8.0,sin_cambio,0,
10006.0,2024,14705250.0,8,0.0,9.0,-1.0,bajada_leve,12009150.0,0.0,9.0,36958240.0,0.0,9.0,bajada_leve,-1,
10006.0,2025,1235000.0,5,0.0,8.0,-3.0,bajada_fuerte,14705250.0,0.0,8.0,12009150.0,0.0,9.0,bajada_fuerte,-2,
10007.0,2021,112447882.0,10,0.0,10.0,0.0,sin_cambio,129325243.21000001,0.0,10.0,99095283.3,0.0,10.0,sin_cambio,0,
10007.0,2022,49164240.0,9,0.0,10.0,-1.0,bajada_leve,112447882.0,0.0,10.0,129325243.21000001,0.0,10.0,bajada_leve,-1,0.0
10007.0,2023,27604200.0,10,0.0,9.0,1.0,subida_leve,49164240.0,0.0,9.0,112447882.0,0.0,10.0,subida_leve,1,
10007.0,2024,0.0,0,0.0,10.0,-10.0,bajada_fuerte,27604200.0,0.0,10.0,49164240.0,0.0,9.0,bajada_fuerte,-2,0.0
10007.0,2025,22486100.0,10,0.0,0.0,10.0,subida_fuerte,0.0,0.0,0.0,27604200.0,0.0,10.0,subida_fuerte,2,
10008.0,2021,50259386.0,9,0.0,9.0,0.0,sin_cambio,51934780.0,0.0,9.0,46831640.4,0.0,9.0,sin_cambio,0,0.0
10008.0,2022,7722120.0,6,0.0,9.0,-3.0,bajada_fuerte,50259386.0,0.0,9.0,51934780.0,0.0,9.0,bajada_fuerte,-2,
10008.0,2023,5807750.0,8,0.0,6.0,2.0,subida_fuerte,7722120.0,0.0,6.0,50259386.0,0.0,9.0,subida_fuerte,2,
10008.0,2024,0.0,0,0.0,8.0,-8.0,bajada_fuerte,5807750.0,0.0,8.0,7722120.0,0.0,6.0,bajada_fuerte,-2,
10008.0,2025,4894900.0,8,0.0,0.0,8.0,subida_fuerte,0.0,0.0,0.0,5807750.0,0.0,8.0,subida_fuerte,2,0.0
10009.0,2021,18240534.0,7,0.0,7.0,0.0,sin_cambio,14846042.0,0.0,7.0,7594823.0,0.0,6.0,bajada_leve,-1,
10009.0,2022,12710880.0,7,0.0,7.0,0.0,sin_cambio,18240534.0,0.0,7.0,14846042.0,0.0,7.0,sin_cambio,0,0.0
10009.0,2023,5574050.0,8,0.0,7.0,1.0,subida_leve,12710880.0,0.0,7.0,18240534.0,0.0,7.0,subida_leve,1,
10009.0,2024,4837000.0,5,0.0,8.0,-3.0,bajada_fuerte,5574050.0,0.0,8.0,12710880.0,0.0,7.0,bajada_fuerte,-2,0.0
10009.0,2025,1725700.0,6,0.0,5.0,1.0,subida_leve,4837000.0,0.0,5.0,5574050.0,0.0,8.0,subida_leve,1,
1001.0,2021,1114780162.0,10,0.0,10.0,0.0,sin_cambio,983862564.0,0.0,10.0,740210278.5,0.0,10.0,sin_cambio,0,0.0
1001.0,2022,930624155.0,10,0.0,10.0,0.0,sin_cambio,1114780162.0,0.0,10.0,983862564.0,0.0,10.0,sin_cambio,0,0.0
1001.0,2023,89485400.0,10,0.0,10.0,0.0,sin_cambio,930624155.0,0.0,10.0,1114780162.0,0.0,10.0,sin_cambio,0,0.0
1001.0,2024,0.0,0,0.0,10.0,-10.0,bajada_fuerte,89485400.0,0.0,10.0,930624155.0,0.0,10.0,bajada_fuerte,-2,
1001.0,2025,67960500.0,10,0.0,0.0,10.0,subida_fuerte,0.0,0.0,0.0,89485400.0,0.0,10.0,subida_fuerte,2,
10010.0,2021,16273982.0,6,0.0,7.0,-1.0,bajada_leve,14748980.0,0.0,7.0,8386157.2,0.0,6.0,bajada_leve,-1,0.0
10010.0,2022,10706200.0,7,0.0,6.0,1.0,subida_leve,16273982.0,0.0,6.0,14748980.0,0.0,7.0,subida_leve,1,
10010.0,2023,4054500.0,7,0.0,7.0,0.0,sin_cambio,10706200.0,0.0,7.0,16273982.0,0.0,6.0,bajada_leve,-1,
10010.0,2024,4397000.0,5,0.0,7.0,-2.0,bajada_fuerte,4054500.0,0.0,7.0,10706200.0,0.0,7.0,bajada_fuerte,-2,
10010.0,2025,670900.0,3,0.0,5.0,-2.0,bajada_fuerte,4397000.0,0.0,5.0,4054500.0,0.0,7.0,bajada_fuerte,-2,
10011.0,2021,18619414.0,7,0.0,6.0,1.0,subida_leve,13691740.0,0.0,6.0,6925261.5,0.0,5.0,subida_leve,1,
10011.0,2022,12375960.0,7,0.0,7.0,0.0,sin_cambio,18619414.0,0.0,7.0,13691740.0,0.0,6.0,sin_cambio,0,
10011.0,2023,4098350.0,7,0.0,7.0,0.0,sin_cambio,12375960.0,0.0,7.0,18619414.0,0.0,7.0,sin_cambio,0,
10011.0,2024,4273000.0,5,0.0,7.0,-2.0,bajada_fuerte,4098350.0,0.0,7.0,12375960.0,0.0,7.0,bajada_fuerte,-2,
10011.0,2025,742000.0,4,0.0,5.0,-1.0,bajada_leve,4273000.0,0.0,5.0,4098350.0,0.0,7.0,bajada_leve,-1,0.0
10012.0,2021,55174720.0,9,0.0,9.0,0.0,sin_cambio,65166828.0,0.0,9.0,52401322.7,0.0,9.0,sin_cambio,0,
10012.0,2022,26560970.0,8,0.0,9.0,-1.0,bajada_leve,55174720.0,0.0,9.0,65166828.0,0.0,9.0,bajada_leve,-1,
10012.0,2023,20903400.0,10,0.0,8.0,2.0,subida_fuerte,26560970.0,0.0,8.0,55174720.0,0.0,9.0,subida_fuerte,2,
10012.0,2024,0.0,0,0.0,10.0,-10.0,bajada_fuerte,20903400.0,0.0,10.0,26560970.0,0.0,8.0,bajada_fuerte,-2,0.0
10012.0,2025,15730600.0,10,0.0,0.0,10.0,subida_fuerte,0.0,0.0,0.0,20903400.0,0.0,10.0,subida_fuerte,2,
10013.0,2021,8361164.0,5,0.0,6.0,-1.0,bajada_leve,12232184.0,0.0,6.0,11437046.0,0.0,7.0,bajada_leve,-1,
10013.0,2022,2925870.0,4,0.0,5.0,-1.0,bajada_leve,8361164.0,0.0,5.0,12232184.0,0.0,6.0,bajada_leve,-1,
10013.0,2023,2977450.0,6,0.0,4.0,2.0,subida_fuerte,2925870.0,0.0,4.0,8361164.0,0.0,5.0,subida_fuerte,2,
10013.0,2024,0.0,0,0.0,6.0,-6.0,bajada_fuerte,2977450.0,0.0,6.0,2925870.0,0.0,4.0,bajada_fuerte,-2,0.0
10013.0,2025,2626800.0,7,0.0,0.0,7.0,subida_fuerte,0.0,0.0,0.0,2977450.0,0.0,6.0,subida_fuerte,2,
10014.0,2021,335945992.0,10,0.0,10.0,0.0,sin_cambio,285882008.0,0.0,10.0,208378074.0,0.0,10.0,sin_cambio,0,0.0
10014.0,2022,297955280.0,10,0.0,10.0,0.0,sin_cambio,335945992.0,0.0,10.0,285882008.0,0.0,10.0,sin_cambio,0,
10014.0,2023,124837500.0,10,0.0,10.0,0.0,sin_cambio,297955280.0,0.0,10.0,335945992.0,0.0,10.0,sin_cambio,0,
10014.0,2024,238724750.0,10,0.0,10.0,0.0,sin_cambio,124837500.0,0.0,10.0,297955280.0,0.0,10.0,sin_cambio,0,0.0
10014.0,2025,16766800.0,10,0.0,10.0,0.0,sin_cambio,238724750.0,0.0,10.0,124837500.0,0.0,10.0,sin_cambio,0,
10015.0,2021,16974716.0,6,0.0,7.0,-1.0,bajada_leve,15196634.0,0.0,7.0,7085709.5,0.0,6.0,bajada_leve,-1,
10015.0,2022,12820370.0,7,0.0,6.0,1.0,subida_leve,16974716.0,0.0,6.0,15196634.0,0.0,7.0,subida_leve,1,
10015.0,2023,5486100.0,8,0.0,7.0,1.0,subida_leve,12820370.0,0.0,7.0,16974716.0,0.0,6.0,subida_leve,1,
10015.0,2024,4389250.0,5,0.0,8.0,-3.0,bajada_fuerte,5486100.0,0.0,8.0,12820370.0,0.0,7.0,bajada_fuerte,-2,
10015.0,2025,2043600.0,6,0.0,5.0,1.0,subida_leve,4389250.0,0.0,5.0,5486100.0,0.0,8.0,bajada_fuerte,-2,0.0
10016.0,2021,68088028.0,9,0.0,9.0,0.0,sin_cambio,70072674.0,0.0,9.0,59917979.9,0.0,9.0,sin_cambio,0,0.0
10016.0,2022,61317940.0,10,0.0,9.0,1.0,subida_leve,68088028.0,0.0,9.0,70072674.0,0.0,9.0,subida_leve,1,
10016.0,2023,19090950.0,9,0.0,10.0,-1.0,bajada_leve,61317940.0,0.0,10.0,68088028.0,0.0,9.0,bajada_leve,-1,
10016.0,2024,25110500.0,9,0.0,9.0,0.0,sin_cambio,19090950.0,0.0,9.0,61317940.0,0.0,10.0,sin_cambio,0,0.0
10016.0,2025,1602400.0,5,0.0,9.0,-4.0,bajada_fuerte,25110500.0,0.0,9.0,19090950.0,0.0,9.0,bajada_fuerte,-2,
10017.0,2021,31495060.0,8,0.0,8.0,0.0,sin_cambio,29518572.0,0.0,8.0,13519910.9,0.0,7.0,sin_cambio,0,0.0
10017.0,2022,24118640.0,8,0.0,8.0,0.0,sin_cambio,31495060.0,0.0,8.0,29518572.0,0.0,8.0,sin_cambio,0,
10017.0,2023,9015000.0,8,0.0,8.0,0.0,sin_cambio,24118640.0,0.0,8.0,31495060.0,0.0,8.0,sin_cambio,0,
10017.0,2024,9875750.0,7,0.0,8.0,-1.0,bajada_leve,9015000.0,0.0,8.0,24118640.0,0.0,8.0,bajada_leve,-1,0.0
10017.0,2025,1662700.0,5,0.0,7.0,-2.0,bajada_fuerte,9875750.0,0.0,7.0,9015000.0,0.0,8.0,bajada_fuerte,-2,
10018.0,2021,17418756.0,6,0.0,6.0,0.0,sin_cambio,13856936.0,0.0,6.0,13520170.0,0.0,7.0,sin_cambio,0,
10018.0,2022,3001390.0,4,0.0,6.0,-2.0,bajada_fuerte,17418756.0,0.0,6.0,13856936.0,0.0,6.0,bajada_fuerte,-2,
10018.0,2023,3385900.0,7,0.0,4.0,3.0,subida_fuerte,3001390.0,0.0,4.0,17418756.0,0.0,6.0,sin_cambio,0,0.0
10018.0,2024,0.0,0,0.0,7.0,-7.0,bajada_fuerte,3385900.0,0.0,7.0,3001390.0,0.0,4.0,bajada_fuerte,-2,
10018.0,2025,2782500.0,7,0.0,0.0,7.0,subida_fuerte,0.0,0.0,0.0,3385900.0,0.0,7.0,subida_fuerte,2,
10019.0,2021,30846460.0,8,0.0,8.0,0.0,sin_cambio,26758176.0,0.0,8.0,15414536.0,0.0,7.0,sin_cambio,0,0.0
10019.0,2022,24176880.0,8,0.0,8.0,0.0,sin_cambio,30846460.0,0.0,8.0,26758176.0,0.0,8.0,sin_cambio,0,0.0
10019.0,2023,8129650.0,8,0.0,8.0,0.0,sin_cambio,24176880.0,0.0,8.0,30846460.0,0.0,8.0,sin_cambio,0,
10019.0,2024,9000000.0,7,0.0,8.0,-1.0,bajada_leve,8129650.0,0.0,8.0,24176880.0,0.0,8.0,bajada_leve,-1,
10019.0,2025,846200.0,4,0.0,7.0,-3.0,bajada_fuerte,9000000.0,0.0,7.0,8129650.0,0.0,8.0,bajada_fuerte,-2,0.0
1002.0,2021,118181956.0,10,0.0,10.0,0.0,sin_cambio,93484430.0,0.0,10.0,67881301.0,0.0,10.0,sin_cambio,0,
1002.0,2022,48344780.0,9,0.0,10.0,-1.0,bajada_leve,118181956.0,0.0,10.0,93484430.0,0.0,10.0,bajada_leve,-1,0.0
1002.0,2023,7936200.0,8,0.0,9.0,-1.0,bajada_leve,48344780.0,0.0,9.0,118181956.0,0.0,10.0,subida_leve,1,0.0
1002.0,2024,31430000.0,10,0.0,8.0,2.0,subida_fuerte,7936200.0,0.0,8.0,48344780.0,0.0,9.0,subida_fuerte,2,0.0
1002.0,2025,6110700.0,8,0.0,10.0,-2.0,bajada_fuerte,31430000.0,0.0,10.0,7936200.0,0.0,8.0,bajada_fuerte,-2,
10020.0,2021,39240528.0,8,0.0,8.0,0.0,sin_cambio,33279806.0,0.0,8.0,17411292.4,0.0,7.0,sin_cambio,0,
10020.0,2022,25221030.0,8,0.0,8.0,0.0,sin_cambio,39240528.0,0.0,8.0,33279806.0,0.0,8.0,sin_cambio,0,
10020.0,2023,9104700.0,8,0.0,8.0,0.0,sin_cambio,25221030.0,0.0,8.0,39240528.0,0.0,8.0,sin_cambio,0,0.0
10020.0,2024,9962500.0,7,0.0,8.0,-1.0,bajada_leve,9104700.0,0.0,8.0,25221030.0,0.0,8.0,bajada_leve,-1,
10020.0,2025,1423100.0,5,0.0,7.0,-2.0,bajada_fuerte,9962500.0,0.0,7.0,9104700.0,0.0,8.0,bajada_fuerte,-2,
10021.0,2021,14130990.0,6,0.0,7.0,-1.0,bajada_leve,14977682.0,0.0,7.0,15770431.5,0.0,7.0,bajada_leve,-1,
10021.0,2022,1980870.0,4,0.0,6.0,-2.0,bajada_fuerte,14130990.0,0.0,6.0,14977682.0,0.0,7.0,bajada_fuerte,-2,0.0
10021.0,2023,2729500.0,6,0.0,4.0,2.0,subida_fuerte,1980870.0,0.0,4.0,14130990.0,0.0,6.0,bajada_leve,-1,
10021.0,2024,0.0,0,0.0,6.0,-6.0,bajada_fuerte,2729500.0,0.0,6.0,1980870.0,0.0,4.0,bajada_fuerte,-2,
10021.0,2025,2166700.0,6,0.0,0.0,6.0,subida_fuerte,0.0,0.0,0.0,2729500.0,0.0,6.0,subida_fuerte,2,
10022.0,2021,28558526.0,7,0.0,8.0,-1.0,bajada_leve,30397690.0,0.0,8.0,26646792.1,0.0,8.0,sin_cambio,0,
10022.0,2022,6349190.0,6,0.0,7.0,-1.0,bajada_leve,28558526.0,0.0,7.0,30397690.0,0.0,8.0,bajada_leve,-1,
10022.0,2023,4666900.0,7,0.0,6.0,1.0,subida_leve,6349190.0,0.0,6.0,28558526.0,0.0,7.0,subida_leve,1,
10022.0,2024,0.0,0,0.0,7.0,-7.0,bajada_fuerte,4666900.0,0.0,7.0,6349190.0,0.0,6.0,bajada_fuerte,-2,
10022.0,2025,4272200.0,8,0.0,0.0,8.0,subida_fuerte,0.0,0.0,0.0,4666900.0,0.0,7.0,subida_fuerte,2,0.0
10023.0,2021,137085632.0,10,0.0,10.0,0.0,sin_cambio,139973738.0,0.0,10.0,97317792.0,0.0,10.0,sin_cambio,0,
10023.0,2022,90899820.0,10,0.0,10.0,0.0,sin_cambio,137085632.0,0.0,10.0,139973738.0,0.0,10.0,sin_cambio,0,
10023.0,2023,43511850.0,10,0.0,10.0,0.0,sin_cambio,90899820.0,0.0,10.0,137085632.0,0.0,10.0,sin_cambio,0,
10023.0,2024,76730250.0,10,0.0,10.0,0.0,sin_cambio,43511850.0,0.0,10.0,90899820.0,0.0,10.0,sin_cambio,0,
10023.0,2025,13039100.0,10,0.0,10.0,0.0,sin_cambio,76730250.0,0.0,10.0,43511850.0,0.0,10.0,sin_cambio,0,
10024.0,2021,22029742.0,7,0.0,7.0,0.0,sin_cambio,18473120.0,0.0,7.0,11173618.6,0.0,7.0,sin_cambio,0,
10024.0,2022,14262650.0,7,0.0,7.0,0.0,sin_cambio,22029742.0,0.0,7.0,18473120.0,0.0,7.0,sin_cambio,0,
10024.0,2023,6237800.0,8,0.0,7.0,1.0,subida_leve,14262650.0,0.0,7.0,22029742.0,0.0,7.0,subida_leve,1,
10024.0,2024,4849000.0,5,0.0,8.0,-3.0,bajada_fuerte,6237800.0,0.0,8.0,14262650.0,0.0,7.0,bajada_fuerte,-2,
10024.0,2025,2428900.0,6,0.0,5.0,1.0,subida_leve,4849000.0,0.0,5.0,6237800.0,0.0,8.0,subida_leve,1,
10025.0,2021,14879072.0,6,0.0,6.0,0.0,sin_cambio,12250434.0,0.0,6.0,6096224.0,0.0,5.0,sin_cambio,0,
10025.0,2022,11095760.0,7,0.0,6.0,1.0,subida_leve,14879072.0,0.0,6.0,12250434.0,0.0,6.0,subida_leve,1,0.0
10025.0,2023,3528800.0,7,0.0,7.0,0.0,sin_cambio,11095760.0,0.0,7.0,14879072.0,0.0,6.0,sin_cambio,0,
10025.0,2024,4050000.0,5,0.0,7.0,-2.0,bajada_fuerte,3528800.0,0.0,7.0,11095760.0,0.0,7.0,bajada_fuerte,-2,
10025.0,2025,243000.0,2,0.0,5.0,-3.0,bajada_fuerte,4050000.0,0.0,5.0,3528800.0,0.0,7.0,bajada_fuerte,-2,0.0
10026.0,2021,73336886.0,9,0.0,9.0,0.0,sin_cambio,58483428.0,0.0,9.0,19721926.0,0.0,8.0,sin_cambio,0,0.0
10026.0,2022,60674140.0,10,0.0,9.0,1.0,subida_leve,73336886.0,0.0,9.0,58483428.0,0.0,9.0,subida_leve,1,
10026.0,2023,20932400.0,10,0.0,10.0,0.0,sin_cambio,60674140.0,0.0,10.0,73336886.0,0.0,9.0,sin_cambio,0,
10026.0,2024,22934000.0,9,0.0,10.0,-1.0,bajada_leve,20932400.0,0.0,10.0,60674140.0,0.0,10.0,bajada_leve,-1,
10026.0,2025,2956600.0,7,0.0,9.0,-2.0,bajada_fuerte,22934000.0,0.0,9.0,20932400.0,0.0,10.0,bajada_fuerte,-2,
10027.0,2021,64906652.0,9,0.0,9.0,0.0,sin_cambio,55217268.0,0.0,9.0,36247579.0,0.0,9.0,sin_cambio,0,
10027.0,2022,59516280.0,9,0.0,9.0,0.0,sin_cambio,64906652.0,0.0,9.0,55217268.0,0.0,9.0,sin_cambio,0,
10027.0,2023,18708400.0,9,0.0,9.0,0.0,sin_cambio,59516280.0,0.0,9.0,64906652.0,0.0,9.0,sin_cambio,0,
10027.0,2024,27518750.0,10,0.0,9.0,1.0,subida_leve,18708400.0,0.0,9.0,59516280.0,0.0,9.0,subida_leve,1,
10027.0,2025,1095000.0,4,0.0,10.0,-6.0,bajada_fuerte,27518750.0,0.0,10.0,18708400.0,0.0,9.0,bajada_fuerte,-2,
10028.0,2021,36355362.0,8,0.0,8.0,0.0,sin_cambio,30671886.0,0.0,8.0,14458382.0,0.0,7.0,sin_cambio,0,
10028.0,2022,25511130.0,8,0.0,8.0,0.0,sin_cambio,36355362.0,0.0,8.0,30671886.0,0.0,8.0,sin_cambio,0,
10028.0,2023,9179650.0,8,0.0,8.0,0.0,sin_cambio,25511130.0,0.0,8.0,36355362.0,0.0,8.0,sin_cambio,0,
10028.0,2024,10453500.0,8,0.0,8.0,0.0,sin_cambio,9179650.0,0.0,8.0,25511130.0,0.0,8.0,bajada_leve,-1,
10028.0,2025,1623700.0,5,0.0,8.0,-3.0,bajada_fuerte,10453500.0,0.0,8.0,9179650.0,0.0,8.0,bajada_fuerte,-2,0.0
10029.0,2021,26287070.0,7,0.0,8.0,-1.0,bajada_leve,25265450.0,0.0,8.0,22462186.0,0.0,8.0,bajada_leve,-1,0.0
10029.0,2022,22977440.0,8,0.0,7.0,1.0,subida_leve,26287070.0,0.0,7.0,25265450.0,0.0,8.0,subida_leve,1,
10029.0,2023,7267050.0,8,0.0,8.0,0.0,sin_cambio,22977440.0,0.0,8.0,26287070.0,0.0,7.0,sin_cambio,0,
10029.0,2024,8855250.0,7,0.0,8.0,-1.0,bajada_leve,7267050.0,0.0,8.0,22977440.0,0.0,8.0,bajada_leve,-1,
10029.0,2025,310600.0,2,0.0,7.0,-5.0,bajada_fuerte,8855250.0,0.0,7.0,7267050.0,0.0,8.0,bajada_fuerte,-2,
1003.0,2021,92608180.0,10,0.0,10.0,0.0,sin_cambio,83594369.0,0.0,10.0,65105479.0,0.0,10.0,sin_cambio,0,
1003.0,2022,79573080.0,10,0.0,10.0,0.0,sin_cambio,92608180.0,0.0,10.0,83594369.0,0.0,10.0,sin_cambio,0,
1003.0,2023,5486400.0,8,0.0,10.0,-2.0,bajada_fuerte,79573080.0,0.0,10.0,92608180.0,0.0,10.0,sin_cambio,0,
1003.0,2024,0.0,0,0.0,8.0,-8.0,bajada_fuerte,5486400.0,0.0,8.0,79573080.0,0.0,10.0,bajada_fuerte,-2,
1003.0,2025,3462100.0,7,0.0,0.0,7.0,subida_fuerte,0.0,0.0,0.0,5486400.0,0.0,8.0,subida_fuerte,2,
10030.0,2021,26451600.0,7,0.0,8.0,-1.0,bajada_leve,26597666.0,0.0,8.0,23656500.0,0.0,8.0,bajada_leve,-1,
10030.0,2022,24140800.0,8,0.0,7.0,1.0,subida_leve,26451600.0,0.0,7.0,26597666.0,0.0,8.0,subida_leve,1,
10030.0,2023,7574200.0,8,0.0,8.0,0.0,sin_cambio,24140800.0,0.0,8.0,26451600.0,0.0,7.0,sin_cambio,0,
10030.0,2024,9468250.0,7,0.0,8.0,-1.0,bajada_leve,7574200.0,0.0,8.0,24140800.0,0.0,8.0,bajada_leve,-1,
10030.0,2025,279500.0,2,0.0,7.0,-5.0,bajada_fuerte,9468250.0,0.0,7.0,7574200.0,0.0,8.0,bajada_fuerte,-2,
10031.0,2021,38858982.0,8,0.0,8.0,0.0,sin_cambio,30935668.0,0.0,8.0,22070403.2,0.0,8.0,sin_cambio,0,
10031.0,2022,24862120.0,8,0.0,8.0,0.0,sin_cambio,38858982.0,0.0,8.0,30935668.0,0.0,8.0,subida_leve,1,
10031.0,2023,8540300.0,8,0.0,8.0,0.0,sin_cambio,24862120.0,0.0,8.0,38858982.0,0.0,8.0,sin_cambio,0,
10031.0,2024,9497000.0,7,0.0,8.0,-1.0,bajada_leve,8540300.0,0.0,8.0,24862120.0,0.0,8.0,bajada_leve,-1,
10031.0,2025,1253200.0,5,0.0,7.0,-2.0,bajada_fuerte,9497000.0,0.0,7.0,8540300.0,0.0,8.0,bajada_fuerte,-2,0.0
10032.0,2021,73775238.0,9,0.0,9.0,0.0,sin_cambio,62903430.0,0.0,9.0,43176102.0,0.0,9.0,sin_cambio,0,
10032.0,2022,33620480.0,9,0.0,9.0,0.0,sin_cambio,73775238.0,0.0,9.0,62903430.0,0.0,9.0,sin_cambio,0,
10032.0,2023,16473100.0,9,0.0,9.0,0.0,sin_cambio,33620480.0,0.0,9.0,73775238.0,0.0,9.0,sin_cambio,0,
10032.0,2024,8705750.0,7,0.0,9.0,-2.0,bajada_fuerte,16473100.0,0.0,9.0,33620480.0,0.0,9.0,bajada_fuerte,-2,0.0
10032.0,2025,10271800.0,9,0.0,7.0,2.0,subida_fuerte,8705750.0,0.0,7.0,16473100.0,0.0,9.0,sin_cambio,0,
10033.0,2021,51496802.0,9,0.0,9.0,0.0,sin_cambio,45012312.0,0.0,9.0,28911129.0,0.0,8.0,sin_cambio,0,
10033.0,2022,43891000.0,9,0.0,9.0,0.0,sin_cambio,51496802.0,0.0,9.0,45012312.0,0.0,9.0,sin_cambio,0,
10033.0,2023,14797350.0,9,0.0,9.0,0.0,sin_cambio,43891000.0,0.0,9.0,51496802.0,0.0,9.0,sin_cambio,0,0.0
10033.0,2024,21633750.0,9,0.0,9.0,0.0,sin_cambio,14797350.0,0.0,9.0,43891000.0,0.0,9.0,sin_cambio,0,
10033.0,2025,1735300.0,6,0.0,9.0,-3.0,bajada_fuerte,21633750.0,0.0,9.0,14797350.0,0.0,9.0,bajada_fuerte,-2,
10034.0,2021,148485074.0,10,0.0,10.0,0.0,sin_cambio,142691702.0,0.0,10.0,112642320.0,0.0,10.0,sin_cambio,0,0.0
10034.0,2022,122066630.0,10,0.0,10.0,0.0,sin_cambio,148485074.0,0.0,10.0,142691702.0,0.0,10.0,sin_cambio,0,
10034.0,2023,42112700.0,10,0.0,10.0,0.0,sin_cambio,122066630.0,0.0,10.0,148485074.0,0.0,10.0,sin_cambio,0,
