CLAVE_PROGRAMA,CVE_MUNICIPIO,2019,2020,2021,2022,2023,2024,2025
0010,30134.0,0.0,144000.0,0.0,0.0,0.0,0.0,0.0
0010,30135.0,0.0,72000.0,84000.0,0.0,0.0,0.0,0.0
0010,30136.0,0.0,54000.0,24000.0,0.0,0.0,0.0,0.0
0010,30137.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0
0010,30138.0,0.0,318000.0,78000.0,0.0,0.0,0.0,0.0
0010,30139.0,0.0,42000.0,78000.0,0.0,0.0,0.0,0.0
0010,30141.0,0.0,678000.0,312000.0,0.0,0.0,0.0,0.0
0010,30142.0,0.0,36000.0,24000.0,0.0,0.0,0.0,0.0
0010,30143.0,0.0,312000.0,180000.0,0.0,0.0,0.0,0.0
0010,30144.0,0.0,324000.0,204000.0,0.0,0.0,0.0,0.0
0010,30145.0,0.0,108000.0,54000.0,0.0,0.0,0.0,0.0
0010,30146.0,0.0,90000.0,66000.0,0.0,0.0,0.0,0.0
0010,30147.0,0.0,18000.0,6000.0,0.0,0.0,0.0,0.0
0010,30148.0,0.0,126000.0,18000.0,0.0,0.0,0.0,0.0
0010,30149.0,0.0,486000.0,126000.0,0.0,0.0,0.0,0.0
0010,30150.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0
0010,30151.0,0.0,156000.0,36000.0,0.0,0.0,0.0,0.0
0010,30152.0,0.0,342000.0,6000.0,0.0,0.0,0.0,0.0
0010,30153.0,0.0,24000.0,6000.0,0.0,0.0,0.0,0.0
0010,30154.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,30155.0,0.0,684000.0,108000.0,0.0,0.0,0.0,0.0
0010,30156.0,0.0,12000.0,24000.0,0.0,0.0,0.0,0.0
0010,30157.0,0.0,30000.0,12000.0,0.0,0.0,0.0,0.0
0010,30158.0,0.0,48000.0,60000.0,0.0,0.0,0.0,0.0
0010,30159.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0
0010,30160.0,0.0,48000.0,42000.0,0.0,0.0,0.0,0.0
0010,30161.0,0.0,462000.0,54000.0,0.0,0.0,0.0,0.0
0010,30162.0,0.0,450000.0,276000.0,0.0,0.0,0.0,0.0
0010,30163.0,0.0,288000.0,204000.0,0.0,0.0,0.0,0.0
0010,30164.0,0.0,204000.0,78000.0,0.0,0.0,0.0,0.0
0010,30165.0,0.0,60000.0,36000.0,0.0,0.0,0.0,0.0
0010,30166.0,0.0,144000.0,84000.0,0.0,0.0,0.0,0.0
0010,30167.0,0.0,132000.0,42000.0,0.0,0.0,0.0,0.0
0010,30168.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0
0010,30169.0,0.0,4212000.0,738000.0,0.0,0.0,0.0,0.0
0010,30171.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,30172.0,0.0,282000.0,96000.0,0.0,0.0,0.0,0.0
0010,30173.0,0.0,252000.0,6000.0,0.0,0.0,0.0,0.0
0010,30174.0,0.0,468000.0,90000.0,0.0,0.0,0.0,0.0
0010,30175.0,0.0,384000.0,60000.0,0.0,0.0,0.0,0.0
0010,30176.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0
0010,30177.0,0.0,24000.0,6000.0,0.0,0.0,0.0,0.0
0010,30178.0,0.0,954000.0,246000.0,0.0,0.0,0.0,0.0
0010,30179.0,0.0,750000.0,246000.0,0.0,0.0,0.0,0.0
0010,30180.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0
0010,30181.0,0.0,150000.0,12000.0,0.0,0.0,0.0,0.0
0010,30182.0,0.0,102000.0,42000.0,0.0,0.0,0.0,0.0
0010,30183.0,0.0,228000.0,18000.0,0.0,0.0,0.0,0.0
0010,30184.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,30185.0,0.0,60000.0,24000.0,0.0,0.0,0.0,0.0
0010,30186.0,0.0,60000.0,6000.0,0.0,0.0,0.0,0.0
0010,30187.0,0.0,36000.0,6000.0,0.0,0.0,0.0,0.0
0010,30188.0,0.0,708000.0,318000.0,0.0,0.0,0.0,0.0
0010,30189.0,0.0,522000.0,138000.0,0.0,0.0,0.0,0.0
0010,30190.0,0.0,162000.0,102000.0,0.0,0.0,0.0,0.0
0010,30191.0,0.0,348000.0,30000.0,0.0,0.0,0.0,0.0
0010,30192.0,0.0,216000.0,54000.0,0.0,0.0,0.0,0.0
0010,30193.0,0.0,1422000.0,828000.0,0.0,0.0,0.0,0.0
0010,30194.0,0.0,186000.0,78000.0,0.0,0.0,0.0,0.0
0010,30196.0,0.0,96000.0,30000.0,0.0,0.0,0.0,0.0
0010,30197.0,0.0,252000.0,102000.0,0.0,0.0,0.0,0.0
0010,30198.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0
0010,30199.0,0.0,162000.0,72000.0,0.0,0.0,0.0,0.0
0010,30200.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0
0010,30201.0,0.0,240000.0,42000.0,0.0,0.0,0.0,0.0
0010,30202.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0
0010,30203.0,0.0,144000.0,36000.0,0.0,0.0,0.0,0.0
0010,30204.0,0.0,216000.0,42000.0,0.0,0.0,0.0,0.0
0010,30205.0,0.0,72000.0,72000.0,0.0,0.0,0.0,0.0
0010,30206.0,0.0,96000.0,72000.0,0.0,0.0,0.0,0.0
0010,30207.0,0.0,168000.0,42000.0,0.0,0.0,0.0,0.0
0010,30208.0,0.0,588000.0,120000.0,0.0,0.0,0.0,0.0
0010,30209.0,0.0,102000.0,18000.0,0.0,0.0,0.0,0.0
0010,30210.0,0.0,108000.0,18000.0,0.0,0.0,0.0,0.0
0010,30211.0,0.0,66000.0,18000.0,0.0,0.0,0.0,0.0
0010,31001.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31002.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
0010,31003.0,0.0,66000.0,24000.0,0.0,0.0,0.0,0.0
0010,31004.0,0.0,12000.0,6000.0,0.0,0.0,0.0,0.0
0010,31006.0,0.0,186000.0,204000.0,0.0,0.0,0.0,0.0
0010,31007.0,0.0,6000.0,12000.0,0.0,0.0,0.0,0.0
0010,31008.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,31009.0,0.0,84000.0,6000.0,0.0,0.0,0.0,0.0
0010,31011.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0
0010,31012.0,0.0,12000.0,6000.0,0.0,0.0,0.0,0.0
0010,31013.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31014.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31016.0,0.0,30000.0,6000.0,0.0,0.0,0.0,0.0
0010,31017.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31018.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0
0010,31019.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31021.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0
0010,31022.0,0.0,60000.0,90000.0,0.0,0.0,0.0,0.0
0010,31023.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31025.0,0.0,144000.0,48000.0,0.0,0.0,0.0,0.0
0010,31026.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31027.0,0.0,54000.0,6000.0,0.0,0.0,0.0,0.0
0010,31028.0,0.0,48000.0,36000.0,0.0,0.0,0.0,0.0
0010,31029.0,0.0,6000.0,24000.0,0.0,0.0,0.0,0.0
0010,31030.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
0010,31031.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,31032.0,0.0,54000.0,36000.0,0.0,0.0,0.0,0.0
0010,31033.0,0.0,72000.0,18000.0,0.0,0.0,0.0,0.0
0010,31034.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31035.0,0.0,18000.0,6000.0,0.0,0.0,0.0,0.0
0010,31038.0,0.0,312000.0,312000.0,0.0,0.0,0.0,0.0
0010,31040.0,0.0,270000.0,132000.0,0.0,0.0,0.0,0.0
0010,31041.0,0.0,210000.0,54000.0,0.0,0.0,0.0,0.0
0010,31043.0,0.0,192000.0,96000.0,0.0,0.0,0.0,0.0
0010,31044.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31046.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,31047.0,0.0,30000.0,36000.0,0.0,0.0,0.0,0.0
0010,31048.0,0.0,132000.0,90000.0,0.0,0.0,0.0,0.0
0010,31050.0,0.0,2988000.0,2154000.0,0.0,0.0,0.0,0.0
0010,31051.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31052.0,0.0,108000.0,60000.0,0.0,0.0,0.0,0.0
0010,31053.0,0.0,24000.0,24000.0,0.0,0.0,0.0,0.0
0010,31055.0,0.0,36000.0,6000.0,0.0,0.0,0.0,0.0
0010,31056.0,0.0,30000.0,42000.0,0.0,0.0,0.0,0.0
0010,31057.0,0.0,144000.0,180000.0,0.0,0.0,0.0,0.0
0010,31058.0,0.0,120000.0,90000.0,0.0,0.0,0.0,0.0
0010,31059.0,0.0,282000.0,198000.0,0.0,0.0,0.0,0.0
0010,31061.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0
0010,31062.0,0.0,12000.0,24000.0,0.0,0.0,0.0,0.0
0010,31063.0,0.0,12000.0,6000.0,0.0,0.0,0.0,0.0
0010,31065.0,0.0,90000.0,30000.0,0.0,0.0,0.0,0.0
0010,31066.0,0.0,108000.0,36000.0,0.0,0.0,0.0,0.0
0010,31067.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31068.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0
0010,31070.0,0.0,42000.0,36000.0,0.0,0.0,0.0,0.0
0010,31071.0,0.0,54000.0,24000.0,0.0,0.0,0.0,0.0
0010,31072.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0
0010,31073.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0
0010,31074.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31075.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31076.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31077.0,0.0,114000.0,30000.0,0.0,0.0,0.0,0.0
0010,31078.0,0.0,18000.0,12000.0,0.0,0.0,0.0,0.0
0010,31079.0,0.0,900000.0,342000.0,0.0,0.0,0.0,0.0
0010,31081.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0
0010,31082.0,0.0,12000.0,6000.0,0.0,0.0,0.0,0.0
0010,31084.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,31085.0,0.0,24000.0,54000.0,0.0,0.0,0.0,0.0
0010,31086.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31087.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31088.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0
0010,31089.0,0.0,408000.0,324000.0,0.0,0.0,0.0,0.0
0010,31090.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,31091.0,0.0,24000.0,36000.0,0.0,0.0,0.0,0.0
0010,31092.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,31093.0,0.0,126000.0,42000.0,0.0,0.0,0.0,0.0
0010,31094.0,0.0,12000.0,6000.0,0.0,0.0,0.0,0.0
0010,31095.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,31096.0,0.0,192000.0,126000.0,0.0,0.0,0.0,0.0
0010,31097.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,31098.0,0.0,462000.0,390000.0,0.0,0.0,0.0,0.0
0010,31099.0,0.0,12000.0,18000.0,0.0,0.0,0.0,0.0
0010,31100.0,0.0,108000.0,18000.0,0.0,0.0,0.0,0.0
0010,31101.0,0.0,240000.0,48000.0,0.0,0.0,0.0,0.0
0010,31102.0,0.0,342000.0,126000.0,0.0,0.0,0.0,0.0
0010,31104.0,0.0,72000.0,6000.0,0.0,0.0,0.0,0.0
0010,31106.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0
0010,32001.0,0.0,24000.0,18000.0,0.0,0.0,0.0,0.0
0010,32002.0,0.0,54000.0,6000.0,0.0,0.0,0.0,0.0
0010,32003.0,0.0,36000.0,18000.0,0.0,0.0,0.0,0.0
0010,32004.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,32005.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0
0010,32006.0,0.0,222000.0,24000.0,0.0,0.0,0.0,0.0
0010,32008.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,32009.0,0.0,78000.0,12000.0,0.0,0.0,0.0,0.0
0010,32010.0,0.0,132000.0,60000.0,0.0,0.0,0.0,0.0
0010,32011.0,0.0,48000.0,0.0,0.0,0.0,0.0,0.0
0010,32012.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,32014.0,0.0,54000.0,6000.0,0.0,0.0,0.0,0.0
0010,32015.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
0010,32016.0,0.0,24000.0,12000.0,0.0,0.0,0.0,0.0
0010,32017.0,0.0,960000.0,192000.0,0.0,0.0,0.0,0.0
0010,32018.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
0010,32019.0,0.0,114000.0,6000.0,0.0,0.0,0.0,0.0
0010,32020.0,0.0,102000.0,6000.0,0.0,0.0,0.0,0.0
0010,32021.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0
0010,32022.0,0.0,114000.0,36000.0,0.0,0.0,0.0,0.0
0010,32023.0,0.0,30000.0,6000.0,0.0,0.0,0.0,0.0
0010,32024.0,0.0,432000.0,66000.0,0.0,0.0,0.0,0.0
0010,32025.0,0.0,12000.0,6000.0,0.0,0.0,0.0,0.0
0010,32026.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,32028.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,32029.0,0.0,174000.0,60000.0,0.0,0.0,0.0,0.0
0010,32030.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,32031.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,32032.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,32033.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
0010,32034.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0
0010,32035.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
0010,32036.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
0010,32037.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0
0010,32038.0,0.0,120000.0,24000.0,0.0,0.0,0.0,0.0
0010,32039.0,0.0,318000.0,48000.0,0.0,0.0,0.0,0.0
0010,32040.0,0.0,48000.0,24000.0,0.0,0.0,0.0,0.0
0010,32042.0,0.0,60000.0,30000.0,0.0,0.0,0.0,0.0
0010,32044.0,0.0,120000.0,18000.0,0.0,0.0,0.0,0.0
0010,32045.0,0.0,48000.0,6000.0,0.0,0.0,0.0,0.0
0010,32047.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,32048.0,0.0,222000.0,24000.0,0.0,0.0,0.0,0.0
0010,32049.0,0.0,234000.0,48000.0,0.0,0.0,0.0,0.0
0010,32050.0,0.0,162000.0,18000.0,0.0,0.0,0.0,0.0
0010,32051.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
0010,32052.0,0.0,66000.0,18000.0,0.0,0.0,0.0,0.0
0010,32053.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0
0010,32054.0,0.0,6000.0,30000.0,0.0,0.0,0.0,0.0
0010,32055.0,0.0,270000.0,54000.0,0.0,0.0,0.0,0.0
0010,32056.0,0.0,564000.0,96000.0,0.0,0.0,0.0,0.0
0010,32057.0,0.0,54000.0,18000.0,0.0,0.0,0.0,0.0
0837,2001.0,0.0,0.0,168000.0,0.0,0.0,0.0,0.0
0837,2004.0,660000.0,3636000.0,0.0,0.0,0.0,0.0,0.0
0837,3003.0,0.0,3212000.0,0.0,0.0,0.0,0.0,0.0
0837,3008.0,144000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,4002.0,0.0,0.0,1044000.0,0.0,0.0,0.0,0.0
0837,4009.0,0.0,2400000.0,2508000.0,0.0,0.0,0.0,0.0
0837,4011.0,0.0,0.0,0.0,702000.0,0.0,0.0,0.0
0837,5002.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,5025.0,840000.0,0.0,900000.0,0.0,0.0,0.0,0.0
0837,8037.0,36384000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,10005.0,0.0,4976310.02,1452000.0,4660204.0,0.0,0.0,0.0
0837,10007.0,0.0,541207.21,0.0,0.0,0.0,0.0,0.0
0837,12001.0,10572768.0,7068000.0,2223016.0,1198309.0,0.0,0.0,0.0
0837,14067.0,0.0,2949000.0,3000000.0,0.0,0.0,0.0,0.0
0837,14120.0,0.0,4859106.57,29932714.84,0.0,0.0,0.0,0.0
0837,15024.0,0.0,432000.0,0.0,0.0,0.0,0.0,0.0
0837,15025.0,0.0,576000.0,264000.0,202500.0,0.0,0.0,0.0
0837,15033.0,0.0,204000.0,0.0,0.0,0.0,0.0,0.0
0837,15060.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0
0837,15081.0,0.0,96000.0,0.0,5130000.0,0.0,0.0,0.0
0837,15109.0,0.0,4044000.0,9684000.0,0.0,0.0,0.0,0.0
0837,15121.0,0.0,216000.0,36000.0,0.0,0.0,0.0,0.0
0837,15122.0,0.0,0.0,0.0,67500.0,0.0,0.0,0.0
0837,16062.0,2556000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,17007.0,0.0,8460000.0,0.0,0.0,0.0,0.0,0.0
0837,18020.0,5940000.0,0.0,0.0,1620000.0,0.0,0.0,0.0
0837,20057.0,0.0,0.0,0.0,526500.0,0.0,0.0,0.0
0837,20385.0,0.0,0.0,0.0,3523500.0,0.0,0.0,0.0
0837,23008.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,25008.0,0.0,0.0,1665000.0,0.0,0.0,0.0,0.0
0837,25018.0,0.0,0.0,3825000.0,0.0,0.0,0.0,0.0
0837,26017.0,0.0,0.0,240000.0,0.0,0.0,0.0,0.0
0837,26018.0,0.0,5325000.0,2265000.0,0.0,0.0,0.0,0.0
0837,26029.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0
0837,26030.0,19560000.0,0.0,0.0,9440000.0,0.0,0.0,0.0
0837,26042.0,0.0,0.0,240000.0,0.0,0.0,0.0,0.0
0837,26055.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0
0837,28022.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,28027.0,2532000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,28032.0,144000.0,0.0,0.0,0.0,0.0,0.0,0.0
0837,30087.0,0.0,0.0,1320000.0,405000.0,0.0,0.0,0.0
0837,30111.0,0.0,0.0,636000.0,67500.0,0.0,0.0,0.0
0837,30193.0,0.0,0.0,0.0,135000.0,0.0,0.0,0.0
0837,31050.0,0.0,0.0,1950000.0,0.0,0.0,0.0,0.0
0837,32010.0,0.0,2570000.0,2655000.0,0.0,0.0,0.0,0.0
0838,2002.0,48491100.51,0.0,0.0,0.0,0.0,0.0,0.0
0838,2004.0,64967686.11,0.0,0.0,0.0,0.0,0.0,0.0
0838,3008.0,57937127.15,0.0,0.0,0.0,0.0,0.0,0.0
0838,5002.0,79602241.23,0.0,0.0,0.0,0.0,0.0,0.0
0838,5025.0,72985972.34,0.0,0.0,0.0,0.0,0.0,0.0
0838,8037.0,83267503.96000001,0.0,0.0,0.0,0.0,0.0,0.0
0838,12001.0,123740193.12,0.0,0.0,0.0,0.0,0.0,0.0
0838,16053.0,10087416.0,0.0,0.0,0.0,0.0,0.0,0.0
0838,18020.0,62403950.38,0.0,0.0,0.0,0.0,0.0,0.0
0838,23008.0,48269910.0,0.0,0.0,0.0,0.0,0.0,0.0
0838,26043.0,69000865.2,0.0,0.0,0.0,0.0,0.0,0.0
0838,26055.0,57231414.33,0.0,0.0,0.0,0.0,0.0,0.0
0838,28022.0,58472852.69,0.0,0.0,0.0,0.0,0.0,0.0
0838,28027.0,57662667.71,0.0,0.0,0.0,0.0,0.0,0.0
0838,28032.0,57215142.32,0.0,0.0,0.0,0.0,0.0,0.0
0844,1001.0,20012773.5,16352190.0,15743536.0,0.0,0.0,0.0,0.0
0844,1002.0,11472146.0,11303034.0,13138104.0,0.0,0.0,0.0,0.0
0844,1003.0,2231739.0,1965674.0,2317452.0,0.0,0.0,0.0,0.0
0844,1004.0,1320784.0,1296194.0,1407664.0,0.0,0.0,0.0,0.0
0844,1005.0,2388712.0,2181576.0,2151352.0,0.0,0.0,0.0,0.0
0844,1006.0,1661870.0,1523122.0,1696452.0,0.0,0.0,0.0,0.0
0844,1007.0,4834626.0,4616118.0,4922980.0,0.0,0.0,0.0,0.0
0844,1008.0,1780758.0,1703890.0,1982024.0,0.0,0.0,0.0,0.0
0844,1009.0,3860352.0,3775292.0,4004620.0,0.0,0.0,0.0,0.0
0844,1010.0,8138844.0,8016674.0,7954340.0,0.0,0.0,0.0,0.0
0844,1011.0,1913628.0,1799284.0,1814608.0,0.0,0.0,0.0,0.0
0844,2001.0,1266824.5,746058.0,448736.0,0.0,0.0,0.0,0.0
0844,2002.0,733068.8,625802.0,546272.0,0.0,0.0,0.0,0.0
0844,2003.0,118470.0,115800.0,102600.0,0.0,0.0,0.0,0.0
0844,2004.0,1820347.2,1417440.0,1442084.0,0.0,0.0,0.0,0.0
0844,2005.0,181324.0,104944.0,102012.0,0.0,0.0,0.0,0.0
0844,3001.0,34000.0,38000.0,42600.0,0.0,0.0,0.0,0.0
0844,3002.0,36350.0,26350.0,32020.0,0.0,0.0,0.0,0.0
0844,3003.0,441364.4,329520.0,224416.0,0.0,0.0,0.0,0.0
0844,3008.0,205664.8,163822.0,170272.0,0.0,0.0,0.0,0.0
0844,3009.0,3200.0,1600.0,2000.0,0.0,0.0,0.0,0.0
0844,4001.0,8927788.0,7434384.0,259000.0,0.0,0.0,0.0,0.0
0844,4002.0,15382101.3,10350264.0,4498344.0,0.0,0.0,0.0,0.0
0844,4003.0,8259724.7,5686940.0,1992200.0,0.0,0.0,0.0,0.0
0844,4004.0,14336198.0,9943792.0,1992080.0,0.0,0.0,0.0,0.0
0844,4005.0,9743112.0,8891066.0,340120.0,0.0,0.0,0.0,0.0
0844,4006.0,28400284.2,21720494.0,1166796.0,0.0,0.0,0.0,0.0
0844,4007.0,720190.0,492840.0,22100.0,0.0,0.0,0.0,0.0
0844,4008.0,4724868.0,4524790.0,637528.0,0.0,0.0,0.0,0.0
0844,4009.0,17968642.1,12418334.0,1909400.0,0.0,0.0,0.0,0.0
0844,4010.0,19946219.7,11503112.0,2132400.0,0.0,0.0,0.0,0.0
0844,4011.0,5319429.7,7711266.0,778428.0,0.0,0.0,0.0,0.0
0844,5001.0,142000.0,144040.0,45200.0,0.0,0.0,0.0,0.0
0844,5002.0,300682.7,124968.0,106632.0,0.0,0.0,0.0,0.0
0844,5003.0,18290.0,37800.0,8000.0,0.0,0.0,0.0,0.0
0844,5004.0,5849222.0,5814578.0,4509072.0,0.0,0.0,0.0,0.0
0844,5005.0,111200.0,108400.0,2400.0,0.0,0.0,0.0,0.0
0844,5006.0,1331220.0,1233648.0,559460.0,0.0,0.0,0.0,0.0
0844,5007.0,494492.0,551762.0,31600.0,0.0,0.0,0.0,0.0
0844,5008.0,0.0,63000.0,24000.0,0.0,0.0,0.0,0.0
0844,5009.0,944467.9,8000.0,9600.0,0.0,0.0,0.0,0.0
0844,5010.0,351946.0,212646.0,143776.0,0.0,0.0,0.0,0.0
0844,5011.0,6153492.0,5525242.0,4271804.0,0.0,0.0,0.0,0.0
0844,5014.0,64500.0,77500.0,42200.0,0.0,0.0,0.0,0.0
0844,5015.0,19600.0,16600.0,4000.0,0.0,0.0,0.0,0.0
0844,5016.0,28900.0,24400.0,0.0,0.0,0.0,0.0,0.0
0844,5017.0,645615.9,16860.0,47508.0,0.0,0.0,0.0,0.0
0844,5018.0,417305.6,336956.0,162300.0,0.0,0.0,0.0,0.0
0844,5019.0,96400.0,73800.0,24400.0,0.0,0.0,0.0,0.0
0844,5020.0,43900.0,120400.0,22200.0,0.0,0.0,0.0,0.0
0844,5021.0,184800.0,180200.0,34000.0,0.0,0.0,0.0,0.0
0844,5022.0,14400.0,6400.0,8000.0,0.0,0.0,0.0,0.0
0844,5023.0,621772.0,591872.0,30200.0,0.0,0.0,0.0,0.0
0844,5024.0,4847624.0,3731092.0,2786616.0,0.0,0.0,0.0,0.0
0844,5025.0,88706.8,64506.0,40044.0,0.0,0.0,0.0,0.0
0844,5026.0,15200.0,41200.0,32800.0,0.0,0.0,0.0,0.0
0844,5027.0,3720992.0,2704398.0,1702548.0,0.0,0.0,0.0,0.0
0844,5028.0,43300.0,92400.0,57200.0,0.0,0.0,0.0,0.0
0844,5029.0,86780.0,72780.0,3600.0,0.0,0.0,0.0,0.0
0844,5030.0,22726200.8,20140062.0,17507772.0,0.0,0.0,0.0,0.0
0844,5031.0,302270.0,255310.0,55132.0,0.0,0.0,0.0,0.0
0844,5032.0,55200.0,108100.0,31200.0,0.0,0.0,0.0,0.0
0844,5033.0,5041918.0,21344.0,18600.0,0.0,0.0,0.0,0.0
0844,5034.0,252960.0,254560.0,39160.0,0.0,0.0,0.0,0.0
0844,5035.0,2674187.0,1245644.0,1153220.0,0.0,0.0,0.0,0.0
0844,5036.0,1304126.4,161792.0,112128.0,0.0,0.0,0.0,0.0
0844,5037.0,18500.0,10000.0,0.0,0.0,0.0,0.0,0.0
0844,5038.0,109130.0,62500.0,57000.0,0.0,0.0,0.0,0.0
0844,6001.0,110125.0,117600.0,94400.0,0.0,0.0,0.0,0.0
0844,6002.0,3105987.0,2946994.0,2994412.0,0.0,0.0,0.0,0.0
0844,6003.0,2378200.0,2372412.0,2634288.0,0.0,0.0,0.0,0.0
0844,6004.0,1653916.0,1564396.0,1749400.0,0.0,0.0,0.0,0.0
0844,6005.0,1659432.0,1767042.0,1905644.0,0.0,0.0,0.0,0.0
0844,6006.0,809090.0,737390.0,738492.0,0.0,0.0,0.0,0.0
0844,6007.0,2828734.0,2694400.0,2709480.0,0.0,0.0,0.0,0.0
0844,6008.0,1829880.0,1572358.0,1645364.0,0.0,0.0,0.0,0.0
0844,6009.0,359164.0,325088.0,323212.0,0.0,0.0,0.0,0.0
0844,6010.0,1317580.0,1274836.0,1252180.0,0.0,0.0,0.0,0.0
0844,7001.0,1298327.5,615728.0,494608.0,0.0,0.0,0.0,0.0
0844,7002.0,9408250.8,9534136.0,8530052.0,0.0,0.0,0.0,0.0
0844,7003.0,2000687.5,621640.0,565020.0,0.0,0.0,0.0,0.0
0844,7004.0,6785056.0,5803152.0,3978080.0,0.0,0.0,0.0,0.0
0844,7005.0,5320276.0,3030552.0,579140.0,0.0,0.0,0.0,0.0
0844,7006.0,4561860.0,4458780.0,3611700.0,0.0,0.0,0.0,0.0
0844,7007.0,4067470.0,4288046.0,3879740.0,0.0,0.0,0.0,0.0
0844,7008.0,7093157.5,6389892.0,2669940.0,0.0,0.0,0.0,0.0
0844,7009.0,3075744.0,3059684.0,2312520.0,0.0,0.0,0.0,0.0
0844,7010.0,1793646.0,1512410.0,1183220.0,0.0,0.0,0.0,0.0
0844,7011.0,4736964.0,4703954.0,4019640.0,0.0,0.0,0.0,0.0
