CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
1001,2019,0.0,0.0,0.0,S174,17320000.0,7.0,-0.14286578357870827
1001,2020,0.0,0.0,0.0,S174,15414400.0,7.0,0.030096818706583362
1001,2021,0.0,0.0,0.0,S174,4171200.0,7.0,0.0834554236664101
1001,2022,0.0,0.0,0.0,S174,126000.0,2.0,0.06849060618835714
1001,2023,1.081769,0.0,1.081769,S174,14400.0,1.0,-0.0954212969573041
1001,2024,17.344076,1.081769,16.262307,S174,0.0,1.0,-0.0990888935548244
1002,2019,0.0,0.0,0.0,S174,522000.0,4.0,-0.037573609415210554
1002,2020,0.0,0.0,0.0,S174,428400.0,4.0,0.036974397420593254
1002,2021,0.0,0.0,0.0,S174,111200.0,3.0,0.09533834425443581
1002,2022,0.0,0.0,0.0,S174,0.0,1.0,0.07574183673274548
1002,2023,0.332051,0.0,0.332051,S174,0.0,1.0,-0.09675471966122776
1002,2024,0.0,0.332051,-0.332051,S174,0.0,1.0,-0.1255597380261184
1003,2019,0.0,0.747698,-0.747698,S174,620000.0,4.0,-0.039331962120772064
1003,2020,0.65269,0.0,0.65269,S174,572400.0,4.0,0.03805848239744317
1003,2021,0.0,0.65269,-0.65269,S174,171200.0,4.0,0.0926988777741331
1003,2022,3.244192,0.0,3.244192,S174,3600.0,1.0,0.09257555865294079
1003,2023,0.0,3.244192,-3.244192,S174,0.0,1.0,-0.10311530272172253
1003,2024,0.5818,0.0,0.5818,S174,0.0,1.0,-0.12410198909175547
1004,2019,0.0,0.0,0.0,S174,183600.0,3.0,-0.0055147963171873465
1004,2020,0.0,0.0,0.0,S174,187600.0,3.0,-0.0052267833718318175
1004,2021,0.0,0.0,0.0,S174,67600.0,3.0,0.09533834425443581
1004,2022,0.0,0.0,0.0,S174,0.0,1.0,0.07574183673274548
1004,2023,0.0,0.0,0.0,S174,0.0,1.0,-0.0973452941735918
1004,2024,0.0,0.0,0.0,S174,0.0,1.0,-0.12503005978381834
1005,2019,0.083125,0.0,0.083125,S174,3169200.0,6.0,-0.04121719860935079
1005,2020,0.747815,0.083125,0.66469,S174,2843600.0,5.0,0.012386048472848379
1005,2021,0.0,0.747815,-0.747815,S174,767600.0,5.0,0.049157119291295855
1005,2022,0.0,0.0,0.0,S174,28800.0,2.0,0.06849060618835714
1005,2023,0.997144,0.0,0.997144,S174,7200.0,1.0,-0.0955718080779115
1005,2024,1.91153,0.997144,0.9143859999999999,S174,0.0,1.0,-0.12357145743278262
1006,2019,0.0,0.0,0.0,S174,593200.0,4.0,-0.037573609415210554
1006,2020,0.0,0.0,0.0,S174,554000.0,4.0,0.036974397420593254
1006,2021,0.0,0.0,0.0,S174,184400.0,4.0,0.09336255283941153
1006,2022,0.0,0.0,0.0,S174,14400.0,2.0,0.06849060618835714
1006,2023,0.0,0.0,0.0,S174,0.0,1.0,-0.0973452941735918
1006,2024,0.0,0.0,0.0,S174,0.0,1.0,-0.12503005978381834
1007,2019,0.0,0.0,0.0,S174,212800.0,3.0,-0.0055147963171873465
1007,2020,0.0,0.0,0.0,S174,184000.0,3.0,-0.0052267833718318175
1007,2021,0.0,0.0,0.0,S174,56000.0,3.0,0.09533834425443581
1007,2022,0.0,0.0,0.0,S174,0.0,1.0,0.07574183673274548
1007,2023,0.0,0.0,0.0,S174,0.0,1.0,-0.0973452941735918
1007,2024,0.0,0.0,0.0,S174,0.0,1.0,-0.12503005978381834
1009,2019,0.0,0.0,0.0,S174,137600.0,3.0,-0.0055147963171873465
1009,2020,0.0,0.0,0.0,S174,99200.0,3.0,-0.0052267833718318175
1009,2021,0.0,0.0,0.0,S174,22400.0,2.0,0.08334875718016098
1009,2022,0.0,0.0,0.0,S174,0.0,1.0,0.07574183673274548
1009,2023,0.0,0.0,0.0,S174,0.0,1.0,-0.0973452941735918
1009,2024,2.652779,0.0,2.652779,S174,0.0,1.0,-0.12079842272225111
2001,2019,891.613691,1656.549259,-764.9355679999999,S174,1604400.0,5.0,-1.7182242573232758
2001,2020,1375.965898,891.613691,484.3522069999999,S174,1360000.0,5.0,0.7451079686789606
2001,2021,492.972097,1375.965898,-882.9938009999998,S174,333600.0,4.0,-0.8044924296471004
2001,2022,993.789158,492.972097,500.817061,S174,30201600.0,5.0,1.7824885878289363
2001,2023,573.90425,993.789158,-419.884908,S174,22547600.0,3.0,-0.5216050570317036
2001,2024,1279.116941,573.90425,705.212691,S174,0.0,1.0,0.9999050213228863
2002,2019,0.991428,1.058171,-0.066743,S174,1383200.0,5.0,-0.03796345877866696
2002,2020,22.890096,0.991428,21.898668,S174,1244800.0,5.0,0.04455268620266671
2002,2021,124.748086,22.890096,101.85799,S174,304400.0,4.0,0.19693485847053716
2002,2022,601.59312,124.748086,476.845034,S174,33838000.0,5.0,1.7006365968400794
2002,2023,15.425391,601.59312,-586.167729,S174,25858400.0,3.0,-0.6698703647523353
2002,2024,0.0,15.425391,-15.425391,S174,0.0,1.0,-0.1496362015863453
2003,2019,465.073259,45.406475,419.666784,S174,0.0,1.0,0.6263626152675348
2003,2020,642.96528,465.073259,177.892021,S174,0.0,1.0,0.29159156467554465
2003,2021,488.843798,642.96528,-154.12148200000001,S174,0.0,1.0,-0.0931032619120392
2003,2022,107.53537,488.843798,-381.308428,S174,5313600.0,5.0,-1.2295106718360367
2003,2023,2248.526062,107.53537,2140.990692,S174,4126400.0,3.0,1.7617878189422809
2003,2024,2499.980292,2248.526062,251.45423000000028,S174,0.0,1.0,0.27608252402201433
2004,2019,183.799956,2510.710177,-2326.910221,S174,780400.0,4.0,-5.509741359889436
2004,2020,1730.798358,183.799956,1546.998402,S174,618000.0,4.0,2.6064602587315138
2004,2021,2045.208828,1730.798358,314.41047000000003,S174,150800.0,4.0,0.41306469198888673
2004,2022,7.799774,2045.208828,-2037.409054,S174,71902400.0,5.0,-6.884232048380115
2004,2023,12.597819,7.799774,4.798044999999999,S174,60588800.0,3.0,-0.1429384675933901
2004,2024,25.70031,12.597819,13.102491000000002,S174,0.0,1.0,-0.10412934151273313
3001,2019,0.0,0.0,0.0,S174,849600.0,4.0,-0.037573609415210554
3001,2020,2.761289,0.0,2.761289,S174,830400.0,4.0,0.0415607583601525
3001,2021,0.40265,2.761289,-2.358639,S174,228400.0,4.0,0.09096421688774498
3001,2022,0.0,0.40265,-0.40265,S174,21600.0,2.0,0.0660318512996325
3001,2023,0.0,0.0,0.0,S174,14400.0,1.0,-0.0973452941735918
3001,2024,0.0,0.0,0.0,S174,0.0,1.0,-0.12503005978381834
3002,2019,0.0,0.0,0.0,S174,549200.0,4.0,-0.037573609415210554
3002,2020,0.0,0.0,0.0,S174,361600.0,4.0,0.036974397420593254
3002,2021,0.0,0.0,0.0,S174,104000.0,3.0,0.09533834425443581
3002,2022,0.0,0.0,0.0,S174,3601200.0,4.0,0.03061456525579377
3002,2023,0.0,0.0,0.0,S174,11529600.0,3.0,-0.14721662221035103
3002,2024,0.0,0.0,0.0,S174,0.0,1.0,-0.12503005978381834
3003,2019,2.379909,0.73916,1.640749,S174,2472400.0,6.0,-0.037613576471712214
3003,2020,2.705376,2.379909,0.32546699999999973,S174,1908800.0,5.0,0.011872170981281694
3003,2021,0.0,2.705376,-2.705376,S174,428400.0,4.0,0.09061164414860473
3003,2022,2.634014,0.0,2.634014,S174,6672800.0,5.0,0.08145286507402959
3003,2023,41.814491,2.634014,39.180476999999996,S174,4956800.0,3.0,-0.11228153123636442
3003,2024,34.499978,41.814491,-7.314512999999998,S174,0.0,1.0,-0.13669796136857734
4001,2019,490.939152,406.665688,84.27346399999999,S174,2056000.0,5.0,0.14731477316291805
4001,2020,395.557153,490.939152,-95.38199899999995,S174,1712800.0,5.0,-0.13311184411287086
4001,2021,512.131319,395.557153,116.57416599999993,S174,376800.0,4.0,0.2118987143093715
