CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
4001,2019,490.939152,406.665688,84.27346399999999,S292,0.0,1.0,0.0507129242032658
4001,2020,395.557153,490.939152,-95.38199899999995,S292,0.0,1.0,-0.10463597012116005
4001,2021,512.131319,395.557153,116.57416599999993,S292,0.0,1.0,0.2113449166753715
4001,2022,323.060278,512.131319,-189.07104099999998,S292,0.0,1.0,-0.9053250444370021
4001,2023,344.563106,323.060278,21.502828000000022,S292,0.0,1.0,-0.05910110228575503
4001,2024,404.888309,344.563106,60.32520299999999,S292,0.0,1.0,-0.028801024209665
4002,2019,1332.859318,1996.170341,-663.311023,S292,0.0,1.0,-1.2323978395590833
4002,2020,5543.064927,1332.859318,4210.205609000001,S292,0.0,1.0,6.138154192548094
4002,2021,1522.545304,5543.064927,-4020.519623,S292,0.0,1.0,-4.4415953060885345
4002,2022,2017.256406,1522.545304,494.711102,S292,0.0,1.0,2.642738217311138
4002,2023,2414.912327,2017.256406,397.65592100000003,S292,0.0,1.0,0.6099118790716411
4002,2024,2546.925759,2414.912327,132.0134320000002,S292,0.0,1.0,0.08555398490135403
4003,2019,20851.286235,18258.588776,2592.697458999999,S292,0.0,1.0,4.356026750310324
4003,2020,26073.706505,20851.286235,5222.420269999999,S292,0.0,1.0,7.605792132712005
4003,2021,14094.336452,26073.706505,-11979.370052999999,S292,0.0,1.0,-13.392819808460773
4003,2022,12159.280765,14094.336452,-1935.055687,S292,0.0,1.0,-9.965029281330086
4003,2023,16674.591276,12159.280765,4515.310511,S292,0.0,1.0,7.933431011894155
4003,2024,28689.76231,16674.591276,12015.171033999999,S292,0.0,1.0,19.041226552072473
4004,2019,22885.17528,13260.66118,9624.5141,S292,0.0,1.0,16.425030023876523
4004,2020,19558.45727,22885.17528,-3326.7180100000005,S292,0.0,1.0,-4.789839128981076
4004,2021,9977.617544,19558.45727,-9580.839725999998,S292,0.0,1.0,-10.695221251790159
4004,2022,11844.74843,9977.617544,1867.130885999999,S292,0.0,1.0,9.764059335676048
