CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
1001,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
1001,2020,0.0,0.0,0.0,0010,954000.0,4.0,0.036974397420593254
1001,2021,0.0,0.0,0.0,0010,180000.0,4.0,0.09336255283941153
1001,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1001,2023,1.081769,0.0,1.081769,0010,0.0,1.0,-0.0954212969573041
1001,2024,17.344076,1.081769,16.262307,0010,0.0,1.0,-0.0990888935548244
1002,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
1002,2020,0.0,0.0,0.0,0010,120000.0,3.0,-0.0052267833718318175
1002,2021,0.0,0.0,0.0,0010,78000.0,3.0,0.09533834425443581
1002,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1002,2023,0.332051,0.0,0.332051,0010,0.0,1.0,-0.09675471966122776
1002,2024,0.0,0.332051,-0.332051,0010,0.0,1.0,-0.1255597380261184
1003,2019,0.0,0.747698,-0.747698,0010,0.0,1.0,-0.09521247955619239
1003,2020,0.65269,0.0,0.65269,0010,48000.0,2.0,0.039423748486766115
1003,2021,0.0,0.65269,-0.65269,0010,0.0,1.0,0.079501264757005
1003,2022,3.244192,0.0,3.244192,0010,0.0,1.0,0.09257555865294079
1003,2023,0.0,3.244192,-3.244192,0010,0.0,1.0,-0.10311530272172253
1003,2024,0.5818,0.0,0.5818,0010,0.0,1.0,-0.12410198909175547
1004,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
1004,2020,0.0,0.0,0.0,0010,0.0,1.0,0.03366101957347592
1004,2021,0.0,0.0,0.0,0010,6000.0,1.0,0.08023533744398893
1004,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1004,2023,0.0,0.0,0.0,0010,0.0,1.0,-0.0973452941735918
1004,2024,0.0,0.0,0.0,0010,0.0,1.0,-0.12503005978381834
1005,2019,0.083125,0.0,0.083125,0010,0.0,1.0,-0.09378650302428325
1005,2020,0.747815,0.083125,0.66469,0010,60000.0,2.0,0.0394414903642831
1005,2021,0.0,0.747815,-0.747815,0010,48000.0,3.0,0.09395215369247459
1005,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1005,2023,0.997144,0.0,0.997144,0010,0.0,1.0,-0.0955718080779115
1005,2024,1.91153,0.997144,0.9143859999999999,0010,0.0,1.0,-0.12357145743278262
1006,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
1006,2020,0.0,0.0,0.0,0010,48000.0,2.0,0.03845875298371951
1006,2021,0.0,0.0,0.0,0010,36000.0,3.0,0.09533834425443581
1006,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1006,2023,0.0,0.0,0.0,0010,0.0,1.0,-0.0973452941735918
1006,2024,0.0,0.0,0.0,0010,0.0,1.0,-0.12503005978381834
1007,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
1007,2020,0.0,0.0,0.0,0010,36000.0,2.0,0.03845875298371951
1007,2021,0.0,0.0,0.0,0010,18000.0,2.0,0.08334875718016098
1007,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1007,2023,0.0,0.0,0.0,0010,0.0,1.0,-0.0973452941735918
1007,2024,0.0,0.0,0.0,0010,0.0,1.0,-0.12503005978381834
1008,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
1008,2020,0.0,0.0,0.0,0010,300000.0,3.0,-0.0052267833718318175
1008,2021,0.0,0.0,0.0,0010,54000.0,3.0,0.09533834425443581
1008,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1008,2023,0.165914,0.0,0.165914,0010,0.0,1.0,-0.09705020522748302
1008,2024,0.249174,0.165914,0.08326,0010,0.0,1.0,-0.12489724581712679
1009,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
1009,2020,0.0,0.0,0.0,0010,78000.0,2.0,0.03845875298371951
1009,2021,0.0,0.0,0.0,0010,24000.0,2.0,0.08334875718016098
1009,2022,0.0,0.0,0.0,0010,0.0,1.0,0.07574183673274548
1009,2023,0.0,0.0,0.0,0010,0.0,1.0,-0.0973452941735918
1009,2024,2.652779,0.0,2.652779,0010,0.0,1.0,-0.12079842272225111
2001,2019,891.613691,1656.549259,-764.9355679999999,0010,0.0,1.0,-1.4068203293504629
2001,2020,1375.965898,891.613691,484.3522069999999,0010,228000.0,3.0,0.781558552851887
2001,2021,492.972097,1375.965898,-882.9938009999998,0010,30000.0,3.0,-1.541426996393279
2001,2022,993.789158,492.972097,500.817061,0010,0.0,1.0,2.6744213038430433
2001,2023,573.90425,993.789158,-419.884908,0010,0.0,1.0,-0.8441381807817474
2001,2024,1279.116941,573.90425,705.212691,0010,0.0,1.0,0.9999050213228863
2002,2019,0.991428,1.058171,-0.066743,0010,0.0,1.0,-0.09404372778922616
2002,2020,22.890096,0.991428,21.898668,0010,168000.0,3.0,0.0303455761967323
2002,2021,124.748086,22.890096,101.85799,0010,48000.0,3.0,0.2841478551606642
2002,2022,601.59312,124.748086,476.845034,0010,0.0,1.0,2.5500333402510567
2002,2023,15.425391,601.59312,-586.167729,0010,0.0,1.0,-1.139883099262926
2002,2024,0.0,15.425391,-15.425391,0010,0.0,1.0,-0.1496362015863453
2003,2019,465.073259,45.406475,419.666784,0010,0.0,1.0,0.6263626152675348
2003,2020,642.96528,465.073259,177.892021,0010,18000.0,2.0,0.3014702903029262
2003,2021,488.843798,642.96528,-154.12148200000001,0010,0.0,1.0,-0.0931032619120392
2003,2022,107.53537,488.843798,-381.308428,0010,0.0,1.0,-1.9028217140000145
2003,2023,2248.526062,107.53537,2140.990692,0010,0.0,1.0,3.710547270233301
2003,2024,2499.980292,2248.526062,251.45423000000028,0010,0.0,1.0,0.27608252402201433
2004,2019,183.799956,2510.710177,-2326.910221,0010,0.0,1.0,-4.087703259426915
2004,2020,1730.798358,183.799956,1546.998402,0010,492000.0,4.0,2.6064602587315138
2004,2021,2045.208828,1730.798358,314.41047000000003,0010,114000.0,3.0,0.6781466940412066
2004,2022,7.799774,2045.208828,-2037.409054,0010,0.0,1.0,-10.496128586696011
2004,2023,12.597819,7.799774,4.798044999999999,0010,0.0,1.0,-0.08881165600904546
2004,2024,25.70031,12.597819,13.102491000000002,0010,0.0,1.0,-0.10412934151273313
3001,2019,0.0,0.0,0.0,0010,0.0,1.0,-0.09392917396528387
