CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
1001,2019,0.0,0.0,0.0,0850,277400.0,3.0,-0.0055147963171873465
1001,2020,0.0,0.0,0.0,0850,328500.0,3.0,-0.0052267833718318175
1001,2021,0.0,0.0,0.0,0850,233600.0,4.0,0.09336255283941153
1001,2022,0.0,0.0,0.0,0850,0.0,1.0,0.07574183673274548
1001,2023,1.081769,0.0,1.081769,0850,0.0,1.0,-0.0954212969573041
1001,2024,17.344076,1.081769,16.262307,0850,0.0,1.0,-0.0990888935548244
1003,2019,0.0,0.747698,-0.747698,0850,7300.0,2.0,-0.06934344974939421
1003,2020,0.65269,0.0,0.65269,0850,7300.0,2.0,0.039423748486766115
1003,2021,0.0,0.65269,-0.65269,0850,0.0,1.0,0.079501264757005
1003,2022,3.244192,0.0,3.244192,0850,0.0,1.0,0.09257555865294079
1003,2023,0.0,3.244192,-3.244192,0850,0.0,1.0,-0.10311530272172253
1003,2024,0.5818,0.0,0.5818,0850,0.0,1.0,-0.12410198909175547
1004,2019,0.0,0.0,0.0,0850,0.0,1.0,-0.09392917396528387
1004,2020,0.0,0.0,0.0,0850,7300.0,2.0,0.03845875298371951
1004,2021,0.0,0.0,0.0,0850,0.0,1.0,0.08023533744398893
1004,2022,0.0,0.0,0.0,0850,0.0,1.0,0.07574183673274548
1004,2023,0.0,0.0,0.0,0850,0.0,1.0,-0.0973452941735918
1004,2024,0.0,0.0,0.0,0850,0.0,1.0,-0.12503005978381834
2001,2019,891.613691,1656.549259,-764.9355679999999,0850,21900.0,2.0,-1.1751143028788449
2001,2020,1375.965898,891.613691,484.3522069999999,0850,14600.0,2.0,0.7545685472898993
2001,2021,492.972097,1375.965898,-882.9938009999998,0850,7300.0,2.0,-0.7215710189697987
2001,2022,993.789158,492.972097,500.817061,0850,0.0,1.0,2.6744213038430433
2001,2023,573.90425,993.789158,-419.884908,0850,0.0,1.0,-0.8441381807817474
2001,2024,1279.116941,573.90425,705.212691,0850,0.0,1.0,0.9999050213228863
2002,2019,0.991428,1.058171,-0.066743,0850,29200.0,2.0,-0.06835811587947456
2002,2020,22.890096,0.991428,21.898668,0850,43800.0,2.0,0.0708357101038082
2002,2021,124.748086,22.890096,101.85799,0850,36500.0,3.0,0.2841478551606642
2002,2022,601.59312,124.748086,476.845034,0850,0.0,1.0,2.5500333402510567
2002,2023,15.425391,601.59312,-586.167729,0850,0.0,1.0,-1.139883099262926
2002,2024,0.0,15.425391,-15.425391,0850,0.0,1.0,-0.1496362015863453
2004,2019,183.799956,2510.710177,-2326.910221,0850,138700.0,3.0,-9.374678271514107
2004,2020,1730.798358,183.799956,1546.998402,0850,211700.0,3.0,2.507728954755167
2004,2021,2045.208828,1730.798358,314.41047000000003,0850,153300.0,4.0,0.41306469198888673
2004,2022,7.799774,2045.208828,-2037.409054,0850,0.0,1.0,-10.496128586696011
