CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
1001,2019,0.0,0.0,0.0,S286,24334650.0,7.0,-0.14286578357870827
1001,2020,0.0,0.0,0.0,S286,46860540.0,7.0,0.030096818706583362
1001,2021,0.0,0.0,0.0,S286,111594440.0,8.0,0.18972741744410815
1001,2022,0.0,0.0,0.0,S286,97414700.0,5.0,0.07245907868322825
1001,2023,1.081769,0.0,1.081769,S286,27308150.0,3.0,-0.14625206788836462
1001,2024,17.344076,1.081769,16.262307,S286,0.0,1.0,-0.0990888935548244
1002,2019,0.0,0.0,0.0,S286,2106300.0,5.0,-0.03781683802120929
1002,2020,0.0,0.0,0.0,S286,2836900.0,5.0,0.011379131990565457
1002,2021,0.0,0.0,0.0,S286,8019760.0,7.0,0.0834554236664101
1002,2022,0.0,0.0,0.0,S286,6843200.0,5.0,0.07245907868322825
1002,2023,0.332051,0.0,0.332051,S286,1820150.0,3.0,-0.1469205504730671
1002,2024,0.0,0.332051,-0.332051,S286,0.0,1.0,-0.1255597380261184
1003,2019,0.0,0.747698,-0.747698,S286,2700450.0,6.0,-0.04313933909720876
1003,2020,0.65269,0.0,0.65269,S286,4938490.0,6.0,0.003853628599082956
1003,2021,0.0,0.65269,-0.65269,S286,9627220.0,7.0,0.08279713604703365
1003,2022,3.244192,0.0,3.244192,S286,8156400.0,5.0,0.08353630525026493
1003,2023,0.0,3.244192,-3.244192,S286,2153500.0,3.0,-0.15010929099172088
1003,2024,0.5818,0.0,0.5818,S286,0.0,1.0,-0.12410198909175547
1004,2019,0.0,0.0,0.0,S286,696150.0,4.0,-0.037573609415210554
1004,2020,0.0,0.0,0.0,S286,1207820.0,5.0,0.011379131990565457
1004,2021,0.0,0.0,0.0,S286,2496540.0,6.0,0.06540770533401659
1004,2022,0.0,0.0,0.0,S286,2150400.0,4.0,0.03061456525579377
1004,2023,0.0,0.0,0.0,S286,607700.0,2.0,-0.0694110029968016
1004,2024,0.0,0.0,0.0,S286,0.0,1.0,-0.12503005978381834
1005,2019,0.083125,0.0,0.083125,S286,2636700.0,6.0,-0.04121719860935079
1005,2020,0.747815,0.083125,0.66469,S286,4641800.0,6.0,0.0038674229549848765
1005,2021,0.0,0.747815,-0.747815,S286,10680600.0,8.0,0.18934258597528333
1005,2022,0.0,0.0,0.0,S286,9181200.0,5.0,0.07245907868322825
1005,2023,0.997144,0.0,0.997144,S286,2563550.0,3.0,-0.14632752337793598
1005,2024,1.91153,0.997144,0.9143859999999999,S286,0.0,1.0,-0.12357145743278262
1006,2019,0.0,0.0,0.0,S286,1698300.0,5.0,-0.03781683802120929
1006,2020,0.0,0.0,0.0,S286,3119860.0,6.0,0.0031033420862809622
1006,2021,0.0,0.0,0.0,S286,5533720.0,7.0,0.0834554236664101
1006,2022,0.0,0.0,0.0,S286,4863600.0,5.0,0.07245907868322825
1006,2023,0.0,0.0,0.0,S286,1333400.0,2.0,-0.0694110029968016
1006,2024,0.0,0.0,0.0,S286,0.0,1.0,-0.12503005978381834
1007,2019,0.0,0.0,0.0,S286,1369350.0,5.0,-0.03781683802120929
1007,2020,0.0,0.0,0.0,S286,2580280.0,5.0,0.011379131990565457
1007,2021,0.0,0.0,0.0,S286,5696580.0,7.0,0.0834554236664101
1007,2022,0.0,0.0,0.0,S286,4958800.0,5.0,0.07245907868322825
1007,2023,0.0,0.0,0.0,S286,1362900.0,2.0,-0.0694110029968016
1007,2024,0.0,0.0,0.0,S286,0.0,1.0,-0.12503005978381834
1008,2019,0.0,0.0,0.0,S286,397800.0,4.0,-0.037573609415210554
1008,2020,0.0,0.0,0.0,S286,694230.0,4.0,0.036974397420593254
1008,2021,0.0,0.0,0.0,S286,1725060.0,6.0,0.06540770533401659
1008,2022,0.0,0.0,0.0,S286,1461600.0,4.0,0.03061456525579377
1008,2023,0.165914,0.0,0.165914,S286,380550.0,2.0,-0.06907424313898795
1008,2024,0.249174,0.165914,0.08326,S286,0.0,1.0,-0.12489724581712679
1009,2019,0.0,0.0,0.0,S286,989400.0,5.0,-0.03781683802120929
1009,2020,0.0,0.0,0.0,S286,1529940.0,5.0,0.011379131990565457
1009,2021,0.0,0.0,0.0,S286,2742400.0,6.0,0.06540770533401659
1009,2022,0.0,0.0,0.0,S286,2388400.0,4.0,0.03061456525579377
1009,2023,0.0,0.0,0.0,S286,631300.0,2.0,-0.0694110029968016
1009,2024,2.652779,0.0,2.652779,S286,0.0,1.0,-0.12079842272225111
2001,2019,891.613691,1656.549259,-764.9355679999999,S286,16916700.0,7.0,-0.7676283065126571
2001,2020,1375.965898,891.613691,484.3522069999999,S286,38717390.0,7.0,0.3468148401865984
2001,2021,492.972097,1375.965898,-882.9938009999998,S286,46548260.0,8.0,-0.2646681234343641
2001,2022,993.789158,492.972097,500.817061,S286,35403200.0,5.0,1.7824885878289363
