CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
7003,2019,193.526697,114.15601,79.37068700000002,0858,0.0,1.0,0.0422980813989816
7003,2020,180.920817,193.526697,-12.605880000000013,0858,3528000.0,6.0,-0.011387490845126618
7003,2021,144.663245,180.920817,-36.25757200000001,0858,19609117.72,8.0,0.1710689862963224
7003,2022,123.443306,144.663245,-21.219938999999982,0858,0.0,1.0,-0.034365873381053895
7003,2023,198.539936,123.443306,75.09663,0858,0.0,1.0,0.036218994572515296
7003,2024,134.91156,198.539936,-63.628376,0858,0.0,1.0,-0.22652822229525832
7006,2019,15.963088,34.18763,-18.224542,0858,2742415.0,6.0,-0.08357267983570264
7006,2020,14.739953,15.963088,-1.223135000000001,0858,3130000.0,6.0,0.0016973121274397544
7006,2021,4.91297,14.739953,-9.826983,0858,6770111.44,7.0,0.07354416220273997
7006,2022,9.567201,4.91297,4.654231000000001,0858,7180027.92,5.0,0.08835085428785515
7006,2023,15.685378,9.567201,6.118176999999999,0858,0.0,1.0,-0.08646371454175224
7006,2024,10.084787,15.685378,-5.600591,0858,0.0,1.0,-0.13396396209617828
7008,2019,157.969973,554.072366,-396.102393,0858,13578006.39,7.0,-0.46638313686101057
7008,2020,154.408503,157.969973,-3.561470000000014,0858,20146045.3,7.0,0.027767972640314827
7008,2021,156.862066,154.408503,2.4535630000000026,0858,18658377.52,8.0,0.19099004022266197
7008,2022,94.416916,156.862066,-62.44515,0858,76001001.92,5.0,-0.14075859602979454
7008,2023,78.117403,94.416916,-16.299513000000005,0858,0.0,1.0,-0.1263350485840484
7008,2024,107.667494,78.117403,29.55009100000001,0858,0.0,1.0,-0.07789260119858209
7009,2019,89.826169,205.503129,-115.67696000000001,0858,23057504.67,7.0,-0.237345152035699
7009,2020,109.135035,89.826169,19.30886600000001,0858,6490000.0,6.0,0.02529945622515393
7009,2021,173.360384,109.135035,64.22534900000001,0858,0.0,1.0,0.15246882426454836
7009,2022,45.477354,173.360384,-127.88303000000002,0858,0.0,1.0,-0.5878278180016212
7009,2023,119.457818,45.477354,73.98046400000001,0858,0.0,1.0,0.03423382003255809
7009,2024,127.931568,119.457818,8.473749999999995,0858,0.0,1.0,-0.11151297654753844
7012,2019,139.375382,366.361595,-226.98621300000002,0858,56000.0,2.0,-0.3967079180473405
7012,2020,111.560063,139.375382,-27.815319000000002,0858,0.0,1.0,-0.006669178214641459
7012,2021,104.530859,111.560063,-7.029203999999993,0858,0.0,1.0,0.07232967523430561
7012,2022,70.045599,104.530859,-34.48526000000001,0858,0.0,1.0,-0.10319802785777032
7012,2023,196.62037,70.045599,126.57477100000001,0858,0.0,1.0,0.12777624938723622
7012,2024,157.582157,196.62037,-39.03821300000001,0858,0.0,1.0,-0.1873026987590801
7017,2019,1296.06443,1334.694708,-38.63027800000009,0858,83561626.44,7.0,-0.17441713372447623
7017,2020,686.010449,1296.06443,-610.0539809999999,0858,84862503.11,7.0,-0.3688176222021719
7017,2021,564.450792,686.010449,-121.55965700000002,0858,21631116.88,8.0,0.1271718637936057
7017,2022,501.540221,564.450792,-62.910571000000004,0858,66602622.46,5.0,-0.14234776641985064
7017,2023,1371.287493,501.540221,869.7472720000001,0858,0.0,1.0,1.4495573534358543
7017,2024,3485.674979,1371.287493,2114.3874859999996,0858,0.0,1.0,3.2477802829818523
7020,2019,245.827082,507.944395,-262.11731299999997,0858,28813012.72,7.0,-0.3569505779395159
7020,2020,186.39139,245.827082,-59.43569199999999,0858,47131255.3,7.0,-0.00876819419824182
7020,2021,175.997674,186.39139,-10.393716000000012,0858,135263834.41,8.0,0.18437872960710572
7020,2022,147.566978,175.997674,-28.430695999999983,0858,84186768.0,5.0,-0.024616945501081264
7020,2023,182.498566,147.566978,34.931588000000005,0858,0.0,1.0,-0.03521717063473193
7020,2024,222.760137,182.498566,40.261570999999975,0858,0.0,1.0,-0.06080595517483262
7027,2019,72.589536,114.454962,-41.865426,0858,146500.0,3.0,-0.17408340571724867
7027,2020,57.820979,72.589536,-14.768556999999994,0858,0.0,1.0,0.012247681662266448
7027,2021,35.504732,57.820979,-22.316247000000004,0858,0.0,1.0,0.05513651963049838
7027,2022,20.771443,35.504732,-14.733288999999996,0858,5274387.4,5.0,0.022152567745950393
7027,2023,42.173873,20.771443,21.40243,0858,0.0,1.0,-0.05927966672282145
7027,2024,40.454233,42.173873,-1.7196399999999983,0858,0.0,1.0,-0.1277731802460029
7036,2019,45.90939,35.177763,10.731627000000003,0858,922001.29,4.0,-0.0123361667972994
7036,2020,18.881111,45.90939,-27.028279,0858,0.0,1.0,-0.0055280272227308525
7036,2021,10.642566,18.881111,-8.238545,0858,0.0,1.0,0.07096954378239147
7036,2022,7.778625,10.642566,-2.8639410000000005,0858,0.0,1.0,0.06088119149662934
7036,2023,5.604461,7.778625,-2.174164,0858,0.0,1.0,-0.10121218764507502
7036,2024,6.725108,5.604461,1.120647,0858,0.0,1.0,-0.12324243579473589
7044,2019,20.332328,43.633987,-23.301658999999997,0858,9747007.33,7.0,-0.16189745614617682
7044,2020,13.788214,20.332328,-6.544114,0858,11530112.86,7.0,0.025817621030872828
7044,2021,6.64378,13.788214,-7.144434,0858,788843.14,5.0,0.041231060317570706
7044,2022,24.685942,6.64378,18.042162,0858,370000.0,3.0,0.15221897839974308
7044,2023,60.242261,24.685942,35.556319,0858,0.0,1.0,-0.03410604551936199
7044,2024,9.938446,60.242261,-50.303815,0858,0.0,1.0,-0.20527326432223705
7046,2019,47.289282,130.669116,-83.379834,0858,85921712.28,7.0,-0.21096641535852617
7046,2020,38.78199,47.289282,-8.507292,0858,73584237.73,7.0,0.02453389847735282
7046,2021,101.910699,38.78199,63.12870899999999,0858,1083466.85,5.0,0.12830660377060746
7046,2022,42.679642,101.910699,-59.23105699999999,0858,19685342.25,5.0,-0.12978414187648712
7046,2023,143.280877,42.679642,100.601235,0858,0.0,1.0,0.08158060968860514
7046,2024,72.610641,143.280877,-70.670236,0858,0.0,1.0,-0.2377611956256292
7051,2019,440.737433,398.041937,42.69549599999999,0858,12932497.69,7.0,-0.10799415920305064
7051,2020,339.839873,440.737433,-100.89756,0858,18115083.6,7.0,-0.03588011938417486
7051,2021,321.243684,339.839873,-18.596189000000038,0858,15005271.25,8.0,0.18015767261762855
7051,2022,245.04507,321.243684,-76.19861399999996,0858,0.0,1.0,-0.31964360247069884
7051,2023,260.075158,245.04507,15.030087999999978,0858,0.0,1.0,-0.07061329550053022
7051,2024,311.825445,260.075158,51.750287000000014,0858,0.0,1.0,-0.042479484550849
7057,2019,81.121033,158.878296,-77.75726300000001,0858,33756716.26,7.0,-0.20637417022012877
7057,2020,124.186531,81.121033,43.065498000000005,0858,104133.75,3.0,0.06472913266174972
7057,2021,79.894928,124.186531,-44.29160300000001,0858,860000.0,5.0,-0.004798045402331432
7057,2022,53.759588,79.894928,-26.135339999999992,0858,15491700.0,5.0,-0.016779499855445322
7057,2023,30.064648,53.759588,-23.694940000000003,0858,0.0,1.0,-0.13948830122972314
7057,2024,58.683307,30.064648,28.618659,0858,0.0,1.0,-0.07937839484046848
7061,2019,848.049155,1293.820216,-445.77106100000003,0858,0.0,1.0,-0.859024834039973
7061,2020,728.929459,848.049155,-119.11969600000009,0858,0.0,1.0,-0.13905391136585352
7061,2021,511.916907,728.929459,-217.01255199999997,0858,0.0,1.0,-0.16383610099674195
7061,2022,397.444179,511.916907,-114.47272799999996,0858,220000.0,3.0,-0.5521536639233986
7061,2023,1184.931075,397.444179,787.4868959999999,0858,0.0,1.0,1.3032518719192088
7061,2024,2176.944609,1184.931075,992.0135340000002,0858,0.0,1.0,1.457401509544305
7069,2019,399.842831,359.640984,40.20184699999999,0858,32300300.09,7.0,-0.11003085158045585
7069,2020,328.266147,399.842831,-71.576684,0858,35123890.66,7.0,-0.01670719170764038
7069,2021,391.001287,328.266147,62.73514,0858,5830814.0,7.0,0.14672859463861493
7069,2022,292.610656,391.001287,-98.39063099999998,0858,0.0,1.0,-0.43479530835809616
7069,2023,250.438119,292.610656,-42.172537000000005,0858,0.0,1.0,-0.17235192108912564
7069,2024,493.031385,250.438119,242.593266,0858,0.0,1.0,0.2619477681061939
7070,2019,13.454928,12.239835,1.2150930000000013,0858,848001.17,4.0,-0.034716089314770465
7070,2020,13.281906,13.454928,-0.17302200000000134,0858,0.0,1.0,0.03341015020607101
7070,2021,7.072272,13.281906,-6.209633999999999,0858,430000.0,4.0,0.08704840791562668
7070,2022,2.094693,7.072272,-4.977579,0858,0.0,1.0,0.04991377824489894
7070,2023,10.342207,2.094693,8.247514,0858,0.0,1.0,-0.08267654883397323
7070,2024,17.670834,10.342207,7.328626999999999,0858,0.0,1.0,-0.11333964395061011
7074,2019,231.036996,212.165325,18.871670999999992,0858,0.0,1.0,-0.061538929636575944
7074,2020,193.902992,231.036996,-37.134003999999976,0858,0.0,1.0,-0.02018059647934522
7074,2021,102.751889,193.902992,-91.151103,0858,540000.0,4.0,0.0006773359160242481
7074,2022,61.257385,102.751889,-41.494504000000006,0858,0.0,1.0,-0.1395681515640113
7074,2023,395.690666,61.257385,334.433281,0858,0.0,1.0,0.4974662614154136
