CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
1001,2019,0.0,0.0,0.0,0923,0.0,1.0,-0.09392917396528387
1001,2020,0.0,0.0,0.0,0923,0.0,1.0,0.03366101957347592
1001,2021,0.0,0.0,0.0,0923,100800.0,3.0,0.09533834425443581
1001,2022,0.0,0.0,0.0,0923,93600.0,2.0,0.06849060618835714
1001,2023,1.081769,0.0,1.081769,0923,0.0,1.0,-0.0954212969573041
1001,2024,17.344076,1.081769,16.262307,0923,0.0,1.0,-0.0990888935548244
1002,2019,0.0,0.0,0.0,0923,0.0,1.0,-0.09392917396528387
1002,2020,0.0,0.0,0.0,0923,0.0,1.0,0.03366101957347592
1002,2021,0.0,0.0,0.0,0923,21600.0,2.0,0.08334875718016098
1002,2022,0.0,0.0,0.0,0923,21600.0,2.0,0.06849060618835714
1002,2023,0.332051,0.0,0.332051,0923,0.0,1.0,-0.09675471966122776
1002,2024,0.0,0.332051,-0.332051,0923,0.0,1.0,-0.1255597380261184
1003,2019,0.0,0.747698,-0.747698,0923,0.0,1.0,-0.09521247955619239
1003,2020,0.65269,0.0,0.65269,0923,0.0,1.0,0.03460737279683195
1003,2021,0.0,0.65269,-0.65269,0923,79200.0,3.0,0.09412848256687074
1003,2022,3.244192,0.0,3.244192,0923,72000.0,2.0,0.08830104438520654
1003,2023,0.0,3.244192,-3.244192,0923,0.0,1.0,-0.10311530272172253
1003,2024,0.5818,0.0,0.5818,0923,0.0,1.0,-0.12410198909175547
1005,2019,0.083125,0.0,0.083125,0923,0.0,1.0,-0.09378650302428325
1005,2020,0.747815,0.083125,0.66469,0923,0.0,1.0,0.034624771927629534
1005,2021,0.0,0.747815,-0.747815,0923,43200.0,3.0,0.09395215369247459
1005,2022,0.0,0.0,0.0,0923,36000.0,2.0,0.06849060618835714
1005,2023,0.997144,0.0,0.997144,0923,0.0,1.0,-0.0955718080779115
1005,2024,1.91153,0.997144,0.9143859999999999,0923,0.0,1.0,-0.12357145743278262
1006,2019,0.0,0.0,0.0,0923,0.0,1.0,-0.09392917396528387
1006,2020,0.0,0.0,0.0,0923,0.0,1.0,0.03366101957347592
1006,2021,0.0,0.0,0.0,0923,36000.0,3.0,0.09533834425443581
1006,2022,0.0,0.0,0.0,0923,36000.0,2.0,0.06849060618835714
1006,2023,0.0,0.0,0.0,0923,0.0,1.0,-0.0973452941735918
1006,2024,0.0,0.0,0.0,0923,0.0,1.0,-0.12503005978381834
1007,2019,0.0,0.0,0.0,0923,0.0,1.0,-0.09392917396528387
1007,2020,0.0,0.0,0.0,0923,0.0,1.0,0.03366101957347592
1007,2021,0.0,0.0,0.0,0923,57600.0,3.0,0.09533834425443581
1007,2022,0.0,0.0,0.0,0923,57600.0,2.0,0.06849060618835714
1007,2023,0.0,0.0,0.0,0923,0.0,1.0,-0.0973452941735918
1007,2024,0.0,0.0,0.0,0923,0.0,1.0,-0.12503005978381834
1008,2019,0.0,0.0,0.0,0923,0.0,1.0,-0.09392917396528387
1008,2020,0.0,0.0,0.0,0923,0.0,1.0,0.03366101957347592
1008,2021,0.0,0.0,0.0,0923,108000.0,3.0,0.09533834425443581
1008,2022,0.0,0.0,0.0,0923,108000.0,2.0,0.06849060618835714
1008,2023,0.165914,0.0,0.165914,0923,0.0,1.0,-0.09705020522748302
1008,2024,0.249174,0.165914,0.08326,0923,0.0,1.0,-0.12489724581712679
2001,2019,891.613691,1656.549259,-764.9355679999999,0923,0.0,1.0,-1.4068203293504629
2001,2020,1375.965898,891.613691,484.3522069999999,0923,0.0,1.0,0.7359366363809324
2001,2021,492.972097,1375.965898,-882.9938009999998,0923,23695200.0,8.0,-0.2646681234343641
2001,2022,993.789158,492.972097,500.817061,0923,22410000.0,5.0,1.7824885878289363
2001,2023,573.90425,993.789158,-419.884908,0923,0.0,1.0,-0.8441381807817474
2001,2024,1279.116941,573.90425,705.212691,0923,0.0,1.0,0.9999050213228863
2002,2019,0.991428,1.058171,-0.066743,0923,0.0,1.0,-0.09404372778922616
2002,2020,22.890096,0.991428,21.898668,0923,0.0,1.0,0.06541250197554065
2002,2021,124.748086,22.890096,101.85799,0923,14162400.0,8.0,0.24214433861210174
2002,2022,601.59312,124.748086,476.845034,0923,13154400.0,5.0,1.7006365968400794
2002,2023,15.425391,601.59312,-586.167729,0923,0.0,1.0,-1.139883099262926
2002,2024,0.0,15.425391,-15.425391,0923,0.0,1.0,-0.1496362015863453
2003,2019,465.073259,45.406475,419.666784,0923,0.0,1.0,0.6263626152675348
2003,2020,642.96528,465.073259,177.892021,0923,0.0,1.0,0.29159156467554465
2003,2021,488.843798,642.96528,-154.12148200000001,0923,7200.0,2.0,-0.05714535348159673
2003,2022,107.53537,488.843798,-381.308428,0923,7200.0,2.0,-2.259943422017062
2003,2023,2248.526062,107.53537,2140.990692,0923,0.0,1.0,3.710547270233301
2003,2024,2499.980292,2248.526062,251.45423000000028,0923,0.0,1.0,0.27608252402201433
2004,2019,183.799956,2510.710177,-2326.910221,0923,0.0,1.0,-4.087703259426915
2004,2020,1730.798358,183.799956,1546.998402,0923,0.0,1.0,2.276696647910563
2004,2021,2045.208828,1730.798358,314.41047000000003,0923,136800.0,4.0,0.41306469198888673
2004,2022,7.799774,2045.208828,-2037.409054,0923,57600.0,2.0,-12.372809460505717
2004,2023,12.597819,7.799774,4.798044999999999,0923,0.0,1.0,-0.08881165600904546
2004,2024,25.70031,12.597819,13.102491000000002,0923,0.0,1.0,-0.10412934151273313
3001,2019,0.0,0.0,0.0,0923,0.0,1.0,-0.09392917396528387
3001,2020,2.761289,0.0,2.761289,0923,0.0,1.0,0.03766468861355247
3001,2021,0.40265,2.761289,-2.358639,0923,18100800.0,8.0,0.18851364330104137
3001,2022,0.0,0.40265,-0.40265,0923,17481600.0,5.0,0.07108423857597894
3001,2023,0.0,0.0,0.0,0923,0.0,1.0,-0.0973452941735918
3001,2024,0.0,0.0,0.0,0923,0.0,1.0,-0.12503005978381834
3002,2019,0.0,0.0,0.0,0923,0.0,1.0,-0.09392917396528387
3002,2020,0.0,0.0,0.0,0923,0.0,1.0,0.03366101957347592
3002,2021,0.0,0.0,0.0,0923,13190400.0,8.0,0.18972741744410815
3002,2022,0.0,0.0,0.0,0923,16034400.0,5.0,0.07245907868322825
3002,2023,0.0,0.0,0.0,0923,0.0,1.0,-0.0973452941735918
3002,2024,0.0,0.0,0.0,0923,0.0,1.0,-0.12503005978381834
3003,2019,2.379909,0.73916,1.640749,0923,0.0,1.0,-0.09111308730331931
3003,2020,2.705376,2.379909,0.32546699999999973,0923,0.0,1.0,0.034132923148750584
3003,2021,0.0,2.705376,-2.705376,0923,7862400.0,7.0,0.08072684574035303
3003,2022,2.634014,0.0,2.634014,0923,7315200.0,5.0,0.08145286507402959
3003,2023,41.814491,2.634014,39.180476999999996,0923,0.0,1.0,-0.027660242484345465
3003,2024,34.499978,41.814491,-7.314512999999998,0923,0.0,1.0,-0.13669796136857734
4001,2019,490.939152,406.665688,84.27346399999999,0923,0.0,1.0,0.0507129242032658
4001,2020,395.557153,490.939152,-95.38199899999995,0923,0.0,1.0,-0.10463597012116005
4001,2021,512.131319,395.557153,116.57416599999993,0923,4399200.0,7.0,0.2010293564935335
4001,2022,323.060278,512.131319,-189.07104099999998,0923,3873600.0,4.0,-0.8075599865066428
4001,2023,344.563106,323.060278,21.502828000000022,0923,0.0,1.0,-0.05910110228575503
4001,2024,404.888309,344.563106,60.32520299999999,0923,0.0,1.0,-0.028801024209665
4002,2019,1332.859318,1996.170341,-663.311023,0923,0.0,1.0,-1.2323978395590833
4002,2020,5543.064927,1332.859318,4210.205609000001,0923,0.0,1.0,6.138154192548094
4002,2021,1522.545304,5543.064927,-4020.519623,0923,11124000.0,8.0,-1.8792635388192378
4002,2022,2017.256406,1522.545304,494.711102,0923,10065600.0,5.0,1.7616399169574102
4002,2023,2414.912327,2017.256406,397.65592100000003,0923,0.0,1.0,0.6099118790716411
4002,2024,2546.925759,2414.912327,132.0134320000002,0923,0.0,1.0,0.08555398490135403
4003,2019,20851.286235,18258.588776,2592.697458999999,0923,0.0,1.0,4.356026750310324
4003,2020,26073.706505,20851.286235,5222.420269999999,0923,0.0,1.0,7.605792132712005
4003,2021,14094.336452,26073.706505,-11979.370052999999,0923,27014400.0,8.0,-5.9749504415075965
4003,2022,12159.280765,14094.336452,-1935.055687,0923,23227200.0,5.0,-6.5347485911254095
4003,2023,16674.591276,12159.280765,4515.310511,0923,0.0,1.0,7.933431011894155
4003,2024,28689.76231,16674.591276,12015.171033999999,0923,0.0,1.0,19.041226552072473
4004,2019,22885.17528,13260.66118,9624.5141,0923,0.0,1.0,16.425030023876523
4004,2020,19558.45727,22885.17528,-3326.7180100000005,0923,0.0,1.0,-4.789839128981076
4004,2021,9977.617544,19558.45727,-9580.839725999998,0923,19872000.0,8.0,-4.740647908447589
4004,2022,11844.74843,9977.617544,1867.130885999999,0923,18403200.0,5.0,6.447738918635344
4004,2023,24753.07015,11844.74843,12908.32172,0923,0.0,1.0,22.860952693868292
4004,2024,24721.3692,24753.07015,-31.700949999998556,0923,0.0,1.0,-0.17559850702608154
4005,2019,448.795181,369.65707,79.13811100000004,0923,0.0,1.0,0.04189890140771358
4005,2020,1461.704592,448.795181,1012.9094110000001,0923,0.0,1.0,1.5023062969141916
4005,2021,381.565368,1461.704592,-1080.139224,0923,36000.0,3.0,-1.9068664763401297
4005,2022,386.159667,381.565368,4.594299000000035,0923,36000.0,2.0,0.09654538112071247
4005,2023,1172.748457,386.159667,786.5887899999999,0923,0.0,1.0,1.301654531411271
4005,2024,383.636738,1172.748457,-789.111719,0923,0.0,1.0,-1.3837984667402328
4006,2019,10145.45897,8836.108101,1309.3508689999999,0923,0.0,1.0,2.1533649082024295
4006,2020,27054.67726,10145.45897,16909.21829,0923,0.0,1.0,24.550802745618462
4006,2021,7684.876716,27054.67726,-19369.800544,0923,7200.0,2.0,-17.573780319251316
4006,2022,6939.466229,7684.876716,-745.4104870000001,0923,7200.0,2.0,-4.48330792608005
4006,2023,21753.27453,6939.466229,14813.808301,0923,0.0,1.0,26.249985729125886
4006,2024,20033.4504,21753.27453,-1719.8241299999972,0923,0.0,1.0,-2.8684442408692448
4007,2019,1002.698307,324.301431,678.396876,0923,0.0,1.0,1.0704319769615303
4007,2020,617.679176,1002.698307,-385.019131,0923,0.0,1.0,-0.524588832079819
4007,2021,197.363181,617.679176,-420.315995,0923,1209600.0,5.0,-0.47073036160736764
4007,2022,189.914368,197.363181,-7.448813000000001,0923,1180800.0,4.0,-0.002406914207246854
4007,2023,647.755564,189.914368,457.8411960000001,0923,0.0,1.0,0.7169553435834822
4007,2024,4054.936673,647.755564,3407.181109,0923,0.0,1.0,5.310007633260403
4008,2019,566.675908,637.01468,-70.33877199999995,0923,0.0,1.0,-0.21465457294353432
4008,2020,4134.749802,566.675908,3568.073894,0923,0.0,1.0,5.207109717668154
4008,2021,934.950791,4134.749802,-3199.799011,0923,50400.0,3.0,-5.835983158016946
4008,2022,564.468567,934.950791,-370.482224,0923,72000.0,2.0,-2.1938339422919153
4008,2023,1169.903032,564.468567,605.4344649999999,0923,0.0,1.0,0.9794596663167107
4008,2024,630.503387,1169.903032,-539.399645,0923,0.0,1.0,-0.9854649202747261
5002,2019,1.096386,21.903016,-20.806630000000002,0923,0.0,1.0,-0.12964046997913575
5002,2020,6.67137,1.096386,5.574984,0923,0.0,1.0,0.04174434255767717
5002,2021,2.268239,6.67137,-4.403131,0923,230400.0,4.0,0.0888853151709097
5002,2022,34.535556,2.268239,32.267317,0923,201600.0,3.0,0.2278316889019836
5002,2023,8.82359,34.535556,-25.711966,0923,0.0,1.0,-0.14307571444749875
5002,2024,9.694232,8.82359,0.8706420000000001,0923,0.0,1.0,-0.12364123660836458
5015,2019,0.158994,3.734563,-3.575569,0923,0.0,1.0,-0.10006607374083389
5015,2020,0.0,0.158994,-0.158994,0923,0.0,1.0,0.033430489789973386
5015,2021,0.0,0.0,0.0,0923,410400.0,4.0,0.09336255283941153
5015,2022,1.271,0.0,1.271,0923,388800.0,3.0,0.06307316472726092
5015,2023,8.897519,1.271,7.626519000000001,0923,0.0,1.0,-0.08378102922796546
5015,2024,6.596738,8.897519,-2.3007810000000006,0923,0.0,1.0,-0.12870019972014538
5026,2019,0.0,0.23825,-0.23825,0923,0.0,1.0,-0.09433809248189613
5026,2020,4.381518,0.0,4.381518,0923,0.0,1.0,0.040013903304638464
5026,2021,0.318986,4.381518,-4.062532,0923,43200.0,3.0,0.08780781395474209
5026,2022,0.0,0.318986,-0.318986,0923,28800.0,2.0,0.06654273983560731
5026,2023,2.308414,0.0,2.308414,0923,0.0,1.0,-0.09323962825966789
5026,2024,4.142343,2.308414,1.8339290000000004,0923,0.0,1.0,-0.12210462878308932
6001,2019,148.215751,102.338878,45.87687300000002,0923,0.0,1.0,-0.015188763245581056
6001,2020,92.391088,148.215751,-55.824663000000015,0923,0.0,1.0,-0.04728069819884222
6001,2021,82.344665,92.391088,-10.04642299999999,0923,547200.0,4.0,0.08314704403685644
6001,2022,49.13751,82.344665,-33.20715500000001,0923,482400.0,3.0,-0.12019279987322173
6001,2023,100.06728,49.13751,50.92977,0923,0.0,1.0,-0.006763353198972539
6001,2024,152.302586,100.06728,52.235305999999994,0923,0.0,1.0,-0.0417057961373158
6002,2019,25.539269,24.949319,0.5899500000000018,0923,0.0,1.0,-0.09291661791543956
6002,2020,8.624669,25.539269,-16.9146,0923,0.0,1.0,0.009136074757747215
6002,2021,29.564951,8.624669,20.940282,0923,194400.0,4.0,0.11465526917227808
6002,2022,8.963406,29.564951,-20.601545,0923,180000.0,3.0,-0.0531886554801273
6002,2023,72.828691,8.963406,63.86528500000001,0923,0.0,1.0,0.016243309823583876
6002,2024,56.751032,72.828691,-16.077659000000004,0923,0.0,1.0,-0.15067668081317664
6003,2019,11.318745,15.879333,-4.560588000000001,0923,0.0,1.0,-0.10175670336649976
6003,2020,9.447812,11.318745,-1.870932999999999,0923,0.0,1.0,0.030948302241766878
