CVE_MUNICIPIO,ANIO,DEFORESTACION_HA,DEFORESTACION_ANT,Xn,CLAVE_PROGRAMA,PRESUPUESTO,DECIL_PRES,score
1001,2019,0.0,0.0,0.0,0846,28800.0,2.0,-0.0682615395440632
1001,2020,0.0,0.0,0.0,0846,0.0,1.0,0.03366101957347592
1001,2021,0.0,0.0,0.0,0846,0.0,1.0,0.08023533744398893
1001,2022,0.0,0.0,0.0,0846,0.0,1.0,0.07574183673274548
1001,2023,1.081769,0.0,1.081769,0846,0.0,1.0,-0.0954212969573041
1001,2024,17.344076,1.081769,16.262307,0846,0.0,1.0,-0.0990888935548244
4002,2019,1332.859318,1996.170341,-663.311023,0846,97600.0,3.0,-2.676296570921418
4002,2020,5543.064927,1332.859318,4210.205609000001,0846,0.0,1.0,6.138154192548094
4002,2021,1522.545304,5543.064927,-4020.519623,0846,0.0,1.0,-4.4415953060885345
4002,2022,2017.256406,1522.545304,494.711102,0846,0.0,1.0,2.642738217311138
4002,2023,2414.912327,2017.256406,397.65592100000003,0846,0.0,1.0,0.6099118790716411
4002,2024,2546.925759,2414.912327,132.0134320000002,0846,0.0,1.0,0.08555398490135403
4004,2019,22885.17528,13260.66118,9624.5141,0846,27200.0,2.0,13.858297079233056
4004,2020,19558.45727,22885.17528,-3326.7180100000005,0846,0.0,1.0,-4.789839128981076
4004,2021,9977.617544,19558.45727,-9580.839725999998,0846,0.0,1.0,-10.695221251790159
4004,2022,11844.74843,9977.617544,1867.130885999999,0846,0.0,1.0,9.764059335676048
4004,2023,24753.07015,11844.74843,12908.32172,0846,0.0,1.0,22.860952693868292
4004,2024,24721.3692,24753.07015,-31.700949999998556,0846,0.0,1.0,-0.17559850702608154
4006,2019,10145.45897,8836.108101,1309.3508689999999,0846,9600.0,2.0,1.82635375637776
4006,2020,27054.67726,10145.45897,16909.21829,0846,0.0,1.0,24.550802745618462
4006,2021,7684.876716,27054.67726,-19369.800544,0846,0.0,1.0,-21.70474916006163
4006,2022,6939.466229,7684.876716,-745.4104870000001,0846,0.0,1.0,-3.7921034864032963
4006,2023,21753.27453,6939.466229,14813.808301,0846,0.0,1.0,26.249985729125886
4006,2024,20033.4504,21753.27453,-1719.8241299999972,0846,0.0,1.0,-2.8684442408692448
4008,2019,566.675908,637.01468,-70.33877199999995,0846,12800.0,2.0,-0.1700409147159275
